train/n_updates,train/learning_rate,train/explained_variance,train/entropy_loss,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/value_loss,train/policy_loss,time/iterations,rollout/ep_rew_mean,train/std,time/fps
79999,0.0007,0.994907739,-17.63952255,24,7633,400000,4.09716177,-8.652215958,80000,356.88167,1.211670756,52
80099,0.0007,0.9801668,-17.64321136,24,7642,400500,48.1880455,113.6646118,80100,361.84197,1.211663127,52
80199,0.0007,0.995524967,-17.66326523,24,7652,401000,174.0297699,-165.7363892,80200,365.74506,1.213533282,52
80299,0.0007,0,-17.63738441,24,7661,401500,16.82378578,60.69598389,80300,365.37225,1.210945964,52
80399,0.0007,-3.93E-06,-17.62369156,24,7671,402000,103.0759659,164.6435394,80400,361.80253,1.209800601,52
80499,0.0007,0.9985136,-17.61695671,24,7680,402500,4.582310677,-12.89805412,80500,359.57855,1.208833575,52
80599,0.0007,0.995683847,-17.60841942,24,7690,403000,4.465612888,16.02809906,80600,355.69022,1.207326055,52
80699,0.0007,0.975625718,-17.63929367,24,7699,403500,12.45192528,30.18551064,80700,346.32277,1.210745811,52
80799,0.0007,0.996324957,-17.59280396,24,7708,404000,119.9232407,136.2861176,80800,336.2233,1.205647588,52
80899,0.0007,0.316954255,-17.63818741,24,7718,404500,84.7829361,-113.2348022,80900,326.92194,1.210716248,52
80999,0.0007,0.041878641,-17.64553261,24,7727,405000,18.63356018,-31.45843506,81000,316.36998,1.211272359,52
81099,0.0007,0.92588269,-17.65465927,24,7736,405500,270.7997131,137.5706329,81100,307.80363,1.212198257,52
81199,0.0007,0.897612862,-17.65570259,24,7746,406000,520.9366455,339.4186707,81200,303.03303,1.21211338,52
81299,0.0007,0.971585747,-17.64642334,24,7755,406500,11.46801376,-2.046546221,81300,299.16357,1.210557699,52
81399,0.0007,0.991492031,-17.6541748,24,7765,407000,210.7529755,134.5295868,81400,292.95574,1.212301612,52
81499,0.0007,0.26389271,-17.67400932,24,7774,407500,937.253418,-568.368042,81500,286.32897,1.213838935,52
81599,0.0007,-2.815061569,-17.65436172,24,7783,408000,538.4880371,323.1532288,81600,278.15719,1.211793423,52
81699,0.0007,0.939395487,-17.71225929,24,7793,408500,264.2486267,-160.5888214,81700,270.67913,1.218197346,52
81799,0.0007,0.930081218,-17.68564034,24,7802,409000,88.79457092,-114.5204315,81800,263.89244,1.214803338,52
81899,0.0007,0.984880599,-17.68048477,24,7812,409500,354.8780212,-322.0030212,81900,263.18331,1.214915872,52
81999,0.0007,0.971513653,-17.66818237,24,7821,410000,468.8449097,86.6399765,82000,263.73304,1.213675261,52
82099,0.0007,0.001922846,-17.66263962,24,7831,410500,117.1143646,-193.7394714,82100,265.04526,1.212558627,52
82199,0.0007,0.641735673,-17.63974571,24,7840,411000,154.983551,212.0826111,82200,267.30927,1.211139321,52
82299,0.0007,0.921862304,-17.63031197,24,7850,411500,197.6962891,34.23419571,82300,273.47715,1.209756851,52
82399,0.0007,0.96531269,-17.60909462,24,7859,412000,1071.555542,599.2185669,82400,279.29562,1.207639933,52
82499,0.0007,0.959351178,-17.59604645,24,7868,412500,87.43389893,150.1173859,82500,285.53269,1.205918789,52
82599,0.0007,0.998592093,-17.60328102,24,7878,413000,25.44773865,20.18574142,82600,293.86869,1.206740618,52
82699,0.0007,-0.05307579,-17.56256104,24,7888,413500,10.45223808,-5.222241402,82700,300.10738,1.201600909,52
82799,0.0007,-0.40403831,-17.55951309,24,7897,414000,90.80870056,140.6849976,82800,301.24929,1.201761127,52
82899,0.0007,0.974521747,-17.57992172,24,7906,414500,97.23542786,-126.3438492,82900,301.44251,1.204154968,52
82999,0.0007,0.996595002,-17.56976509,24,7916,415000,1053.458252,590.2788696,83000,303.55995,1.203240871,52
83099,0.0007,0.931453116,-17.57115746,24,7926,415500,71.97354889,117.961937,83100,305.66394,1.202949405,52
83199,0.0007,0.995220933,-17.57307816,24,7935,416000,100.7308807,-67.05466461,83200,309.0939,1.203416705,52
83299,0.0007,-0.484416008,-17.56643295,24,7945,416500,88.68182373,-132.9206238,83300,314.38928,1.202812672,52
83399,0.0007,-0.75036633,-17.53074074,24,7955,417000,34.47151184,53.32712936,83400,319.28683,1.198591709,52
83499,0.0007,0.931293435,-17.51155472,24,7964,417500,189.8943787,130.5786438,83500,319.38649,1.196907163,52
83599,0.0007,0.964857634,-17.47735023,24,7974,418000,45.1863327,67.83317566,83600,321.29513,1.192706347,52
83699,0.0007,0.998931084,-17.4559269,24,7983,418500,14.28306103,67.58961487,83700,323.57183,1.190556288,52
83799,0.0007,0.999288081,-17.47166061,24,7993,419000,27.19787025,55.54586029,83800,326.67941,1.191223025,52
83899,0.0007,0.000351369,-17.46406174,24,8002,419500,82.49289703,128.8352356,83900,336.63272,1.191136956,52
83999,0.0007,0.763056204,-17.50200844,24,8012,420000,120.2116928,159.8722382,84000,351.17502,1.195070386,52
84099,0.0007,0.968076911,-17.51178741,24,8021,420500,435.6984253,-344.8510742,84100,363.21507,1.196206212,52
84199,0.0007,0.872861832,-17.545578,24,8031,421000,270.2738953,235.752243,84200,369.87069,1.199776173,52
84299,0.0007,0.89917767,-17.52227974,24,8041,421500,333.2099609,-310.039917,84300,371.07442,1.196959734,52
84399,0.0007,0.994782168,-17.50987244,24,8050,422000,105.3840179,-66.0721283,84400,363.74485,1.195779085,52
84499,0.0007,0,-17.487957,24,8060,422500,33.6236496,-81.34402466,84500,353.32842,1.193633199,52
84599,0.0007,-2.821871042,-17.47114372,24,8069,423000,142.9810028,-47.61156082,84600,348.08361,1.191893101,52
84699,0.0007,0.955211923,-17.4733696,24,8079,423500,1061.565186,-597.1275024,84700,349.15646,1.191952705,52
84799,0.0007,0.842978433,-17.47480202,24,8088,424000,187.4259338,-120.9411774,84800,350.82466,1.192501426,52
84899,0.0007,0.846113682,-17.48057556,24,8098,424500,148.2518158,-173.1417236,84900,352.88399,1.192648768,52
84999,0.0007,0.999968907,-17.48488045,24,8107,425000,19.4152565,-73.09427643,85000,355.59072,1.1930691,52
85099,0.0007,-9.42E-06,-17.48022652,24,8116,425500,5.330276012,-35.42661285,85100,357.81246,1.192372441,52
85199,0.0007,-0.036600709,-17.46157837,24,8126,426000,44.1517067,87.54294586,85200,356.39785,1.189924359,52
85299,0.0007,0.922795311,-17.45536041,24,8135,426500,219.8123779,95.66468811,85300,356.34789,1.189251304,52
85399,0.0007,0.822899953,-17.44142532,24,8145,427000,153.2072296,-64.92002869,85400,362.17083,1.188102245,52
85499,0.0007,0.88756758,-17.41426277,24,8155,427500,44.15395355,35.75841141,85500,355.51062,1.185503721,52
85599,0.0007,0.999969714,-17.43266106,24,8164,428000,1.156297922,-12.20977402,85600,348.26065,1.187148929,52
85699,0.0007,-8.707968712,-17.43914986,24,8174,428500,23.06961823,-58.36168289,85700,341.13756,1.187861681,52
85799,0.0007,2.80E-06,-17.46783066,24,8183,429000,29.609375,68.02780151,85800,331.519,1.190734029,52
85899,0.0007,0.983434279,-17.45861244,24,8193,429500,51.36535645,-81.71386719,85900,322.53367,1.189806342,52
85999,0.0007,0.968668673,-17.45363808,24,8203,430000,55.54114914,93.04113007,86000,318.36386,1.189350605,52
86099,0.0007,0.825642735,-17.47484589,24,8212,430500,149.0889893,-151.2327423,86100,309.0505,1.191676021,52
86199,0.0007,0.977857372,-17.47639084,24,8221,431000,411.4361877,171.2982483,86200,303.5055,1.191683888,52
86299,0.0007,4.05E-06,-17.50329781,24,8231,431500,331.2120056,-278.743042,86300,299.50488,1.194696784,52
86399,0.0007,-0.026194692,-17.50438309,24,8241,432000,270.2982788,-286.1880493,86400,291.30104,1.194977999,52
86499,0.0007,0.924970627,-17.49665833,24,8250,432500,224.1851807,-111.3597031,86500,285.37546,1.194311857,52
86599,0.0007,0.916660406,-17.5153389,24,8260,433000,119.1508179,-129.2382355,86600,282.96293,1.196252942,52
86699,0.0007,0.939349975,-17.51306915,24,8269,433500,32.13288116,-51.20875931,86700,276.21521,1.196020484,52
86799,0.0007,0.980376679,-17.57763863,24,8278,434000,309.2492371,99.22431946,86800,269.34773,1.203595757,52
86899,0.0007,0.034648061,-17.55582809,24,8288,434500,475.4596558,-337.8850708,86900,259.75818,1.200260282,52
86999,0.0007,-4.05E-06,-17.58352852,24,8297,435000,362.7820129,-306.0778503,87000,251.06259,1.205116868,52
87099,0.0007,0.844265684,-17.58568001,24,8307,435500,354.5398865,-51.26039505,87100,241.25854,1.204499245,52
87199,0.0007,0.756810144,-17.57946587,24,8317,436000,206.8054657,39.21837234,87200,232.67965,1.204684138,52
87299,0.0007,0.939718988,-17.58444214,24,8326,436500,100.0034714,159.1023254,87300,222.76993,1.204647899,52
87399,0.0007,0.88879659,-17.5792141,24,8335,437000,1640.460938,451.4967346,87400,217.2914,1.204337835,52
87499,0.0007,0,-17.57998848,24,8345,437500,1344.869751,-610.6159058,87500,213.60506,1.204697967,52
87599,0.0007,2.99E-05,-17.6156559,24,8354,438000,234.0872803,-248.1118622,87600,218.72792,1.208825707,52
87699,0.0007,0.923995785,-17.59913063,24,8364,438500,234.8443909,130.7593689,87700,222.26291,1.207113981,52
87799,0.0007,0.942125916,-17.58184052,24,8373,439000,554.4552612,-444.3169556,87800,228.59938,1.205482841,52
87899,0.0007,0.969355833,-17.58786011,24,8383,439500,270.033783,-296.5548706,87900,231.07724,1.206100821,52
87999,0.0007,0.94099329,-17.59830666,24,8392,440000,972.6881104,331.9307556,88000,230.29512,1.207297444,52
88099,0.0007,1.27E-05,-17.60095596,24,8402,440500,2184.973145,-779.6925659,88100,221.54903,1.207615614,52
88199,0.0007,0.51628828,-17.56779099,24,8411,441000,1140.065674,-521.8813477,88200,213.25241,1.20435226,52
88299,0.0007,0.882704288,-17.56941223,24,8421,441500,729.7511597,419.8623962,88300,205.96583,1.204796076,52
88399,0.0007,0.96171961,-17.56665611,24,8430,442000,71.30979919,123.256691,88400,199.31566,1.203983188,52
88499,0.0007,0.987122636,-17.59672356,24,8440,442500,32.93879318,-89.33882141,88500,195.13094,1.207400203,52
88599,0.0007,0.930994071,-17.59308052,24,8449,443000,894.9261475,256.9277954,88600,195.17407,1.20718956,52
88699,0.0007,1.19E-07,-17.57195663,24,8459,443500,2164.068115,-878.3361206,88700,197.36254,1.204465389,52
88799,0.0007,1.19E-07,-17.58642769,24,8469,444000,47.81037521,-73.19769287,88800,199.54308,1.20589149,52
88899,0.0007,0.994296134,-17.56796837,24,8478,444500,10.63946533,24.17371178,88900,206.11803,1.204975247,52
88999,0.0007,0.990241002,-17.51224709,24,8488,445000,10.46223259,29.95368958,89000,215.57855,1.198507786,52
89099,0.0007,0.97338482,-17.50581741,24,8498,445500,43.13301468,-98.58970642,89100,226.38174,1.197758198,52
89199,0.0007,0.252690315,-17.52525711,24,8507,446000,6845.995117,919.0484619,89200,234.57514,1.199510336,52
89299,0.0007,0,-17.50564384,24,8517,446500,354.2838745,-296.8925781,89300,241.16839,1.196907878,52
89399,0.0007,0.749897331,-17.51324272,24,8526,447000,154.0723419,204.1061707,89400,244.35964,1.197829962,52
89499,0.0007,0.992118023,-17.49409103,24,8536,447500,41.18571854,-108.6083527,89500,243.5988,1.195761085,52
89599,0.0007,0.997968382,-17.48829651,24,8546,448000,29.23173141,-90.74662781,89600,242.94012,1.195342779,52
89699,0.0007,0.939583402,-17.48576736,24,8555,448500,26.2108345,16.12340355,89700,245.34546,1.194360375,52
89799,0.0007,0.992828971,-17.50840187,24,8565,449000,210.0437927,187.7718048,89800,248.88329,1.196519017,52
89899,0.0007,0,-17.51952934,24,8575,449500,497.4509888,-370.3652649,89900,253.85314,1.198048234,52
89999,0.0007,0.837071121,-17.52687454,24,8584,450000,67.48402405,122.2677231,90000,258.3884,1.198932171,52
90099,0.0007,0.992504903,-17.50577736,24,8594,450500,7.352114677,9.672697067,90100,264.73605,1.196251512,52
90199,0.0007,0.998125582,-17.47552299,24,8603,451000,202.636673,-260.1012268,90200,277.64427,1.193303823,52
90299,0.0007,0.996203854,-17.47928619,24,8613,451500,32.59173584,88.81729889,90300,290.39549,1.194158792,52
90399,0.0007,0.99340889,-17.46009445,24,8622,452000,133.099762,62.56589508,90400,298.46396,1.192022681,52
90499,0.0007,0,-17.44466972,24,8632,452500,40.42298889,-45.80821609,90500,304.49564,1.189764619,52
90599,0.0007,-0.033630967,-17.39333344,24,8642,453000,228.4291229,-219.7403564,90600,311.093,1.18439436,52
90699,0.0007,0.958892714,-17.41546249,24,8651,453500,245.3939209,273.7486877,90700,312.90831,1.186782002,52
90799,0.0007,0.992915119,-17.46678543,24,8661,454000,5.537775993,-1.855860114,90800,319.3217,1.192042232,52
90899,0.0007,0.998416151,-17.48394394,24,8670,454500,1.360387564,14.28953075,90900,331.14568,1.193368793,52
90999,0.0007,0.997386249,-17.48747826,24,8679,455000,84.58916473,-89.70135498,91000,343.22201,1.193713307,52
91099,0.0007,0.017042279,-17.52801514,24,8689,455500,222.5591736,214.1888885,91100,353.79158,1.198159099,52
91199,0.0007,-0.829777956,-17.51464462,24,8698,456000,490.3597717,-350.9819336,91200,354.49938,1.196698904,52
91299,0.0007,0.996334815,-17.50117302,24,8708,456500,134.1221008,225.0300751,91300,353.03271,1.196166992,52
91399,0.0007,0.998952239,-17.50450325,24,8717,457000,1.419291973,14.72922039,91400,343.56973,1.19631958,52
91499,0.0007,0.996705568,-17.51064873,24,8727,457500,5.9365592,-37.43678284,91500,333.56749,1.196938038,52
91599,0.0007,0.999531363,-17.46984673,24,8736,458000,10.49215412,24.58584976,91600,327.04873,1.19186604,52
91699,0.0007,0,-17.49708176,24,8745,458500,54.23195267,-107.5880585,91700,319.0815,1.195047855,52
91799,0.0007,0,-17.51072502,24,8755,459000,304.9121399,-243.4866028,91800,314.76321,1.19619298,52
91899,0.0007,0.986506815,-17.50628281,24,8764,459500,42.4890976,-41.68228912,91900,311.63606,1.195770383,52
91999,0.0007,0.998050473,-17.52319336,24,8774,460000,16.28372765,68.43669128,92000,305.69449,1.197541714,52
92099,0.0007,0.98716346,-17.50868607,24,8783,460500,6.762219429,19.56473351,92100,299.10389,1.196049213,52
92199,0.0007,0.748519629,-17.54417419,24,8793,461000,4144.688965,675.8809204,92200,297.54231,1.199957967,52
92299,0.0007,1.19E-07,-17.56359291,24,8802,461500,209.2600098,-253.7323303,92300,292.73412,1.201813698,52
92399,0.0007,-1.19E-07,-17.5868187,24,8812,462000,103.5941925,-74.94187927,92400,288.02772,1.205380082,52
92499,0.0007,0.962928336,-17.56364632,24,8821,462500,162.0199127,140.8302307,92500,282.14816,1.20257616,52
92599,0.0007,0.979126643,-17.54043388,24,8831,463000,19.23551559,12.25090027,92600,277.52631,1.200205684,52
92699,0.0007,0.900315568,-17.57502937,24,8840,463500,51.23908234,-37.32348633,92700,272.7137,1.203889728,52
92799,0.0007,0.587374568,-17.59275818,24,8850,464000,5618.789551,810.923584,92800,272.36074,1.20592165,52
92899,0.0007,0,-17.6081543,24,8859,464500,213.2527313,-245.2932434,92900,274.70611,1.208069086,52
92999,0.0007,-2.29014492,-17.60604095,24,8869,465000,362.4712524,141.4656982,93000,277.43216,1.207811832,52
93099,0.0007,0.96710125,-17.62307358,24,8878,465500,368.1103821,-306.0669556,93100,274.68602,1.209401846,52
93199,0.0007,0.647803992,-17.61665344,24,8888,466000,587.8131714,339.2191772,93200,266.2123,1.208487272,52
93299,0.0007,0.977332866,-17.62609863,24,8897,466500,105.4071884,185.7211609,93300,257.25653,1.209355474,52
93399,0.0007,0.990726355,-17.59188652,24,8907,467000,166.0153961,124.974472,93400,250.70998,1.206550717,52
93499,0.0007,0.70393157,-17.59160805,24,8916,467500,267.9310913,-296.3602905,93500,246.95495,1.206102014,52
93599,0.0007,-3.70E-06,-17.58650208,24,8926,468000,730.8963013,-446.4025269,93600,245.7871,1.205558896,52
93699,0.0007,0.868020311,-17.5838089,24,8935,468500,417.5347595,-94.69712067,93700,248.19448,1.205556512,52
93799,0.0007,0.881401524,-17.58449745,24,8945,469000,230.7266541,195.5416565,93800,246.67873,1.205359697,52
93899,0.0007,0.974737871,-17.59371948,24,8955,469500,19.92444611,-54.62452316,93900,242.57419,1.206460357,52
93999,0.0007,0.997051812,-17.59695816,24,8964,470000,90.6664505,135.7223816,94000,237.23747,1.206999302,52
94099,0.0007,0.006396413,-17.60466385,24,8974,470500,1194.135498,-552.6726074,94100,235.58632,1.207245708,52
94199,0.0007,0.161133647,-17.59849358,24,8983,471000,502.5966187,-313.7185669,94200,234.37999,1.207018375,52
94299,0.0007,0.865311056,-17.59313202,24,8993,471500,413.5127869,-102.8162384,94300,232.19904,1.206449032,52
94399,0.0007,0.883018903,-17.58496094,24,9002,472000,622.4155273,401.030304,94400,230.98819,1.205462337,52
94499,0.0007,0.929405831,-17.59664345,24,9012,472500,416.2639771,372.6548462,94500,231.86783,1.206675529,52
94599,0.0007,0.981336968,-17.59703445,24,9021,473000,353.9369812,172.5068207,94600,229.85972,1.205961704,52
94699,0.0007,8.94E-06,-17.64466476,24,9031,473500,909.2059326,-473.2125854,94700,230.77709,1.211530566,52
94799,0.0007,0.000105321,-17.66147423,24,9040,474000,851.8300781,-480.2706909,94800,229.45117,1.213192225,52
94899,0.0007,0.877681889,-17.66152382,24,9050,474500,382.5670776,-119.0451889,94900,227.82348,1.213508248,52
94999,0.0007,0.95296707,-17.70022392,24,9059,475000,204.2011261,-237.5857849,95000,220.98816,1.217597485,52
95099,0.0007,0.922781989,-17.7168045,24,9069,475500,42.95296478,54.05131149,95100,211.56696,1.219320297,52
95199,0.0007,0.217376351,-17.70288277,24,9078,476000,8057.605469,739.0241089,95200,198.11998,1.217722535,52
95299,0.0007,0.903732277,-17.68054962,24,9088,476500,1516.936646,-713.8018799,95300,188.13238,1.215482116,52
95399,0.0007,0.475927293,-17.64632797,24,9097,477000,519.9865112,-380.6429138,95400,180.28633,1.211535931,52
95499,0.0007,0.893236034,-17.65082359,24,9106,477500,433.4444885,-211.6216278,95500,177.02057,1.211627483,52
95599,0.0007,0.757729724,-17.65406418,24,9116,478000,249.650238,67.88702393,95600,178.23417,1.212336659,52
95699,0.0007,0.94301261,-17.64060593,24,9125,478500,50.87378693,69.15556335,95700,181.65249,1.210526943,52
95799,0.0007,-41.9887886,-17.67366982,24,9135,479000,63942.85547,2943.390137,95800,187.36608,1.214720964,52
95899,0.0007,-1.31E-06,-17.60737801,24,9145,479500,2343.960449,-691.3858032,95900,191.74635,1.208048582,52
95999,0.0007,-0.032332659,-17.60897827,24,9154,480000,671.5316162,-506.7437134,96000,193.97094,1.206860542,52
96099,0.0007,0.948608998,-17.59200096,24,9164,480500,216.593338,106.592392,96100,194.44939,1.205213308,52
96199,0.0007,0.960275732,-17.56461525,24,9174,481000,47.46599579,-31.03040123,96200,192.70995,1.202182889,52
96299,0.0007,0.924417622,-17.58275795,24,9183,481500,60.30287933,51.14178848,96300,186.86435,1.204279661,52
96399,0.0007,-7.916109085,-17.54716492,24,9193,482000,103975.7656,3946.813232,96400,180.43392,1.200543284,52
96499,0.0007,-1.28E-05,-17.54766083,24,9202,482500,2472.280029,-840.3571167,96500,176.69837,1.199930668,52
96599,0.0007,0,-17.56005859,24,9212,483000,573.164978,-374.5578003,96600,174.63785,1.202134013,52
96699,0.0007,0.956319079,-17.55445099,24,9221,483500,239.5079041,160.6374512,96700,172.22057,1.201195717,52
96799,0.0007,0.993036744,-17.50526428,24,9231,484000,61.91254425,127.9181061,96800,172.20809,1.195931315,52
96899,0.0007,0.989866653,-17.53646278,24,9241,484500,26.77331161,-70.05513,96900,173.75097,1.199389935,52
96999,0.0007,-5.351556778,-17.56908226,24,9250,485000,127169.5,4169.213379,97000,168.84771,1.204109073,52
97099,0.0007,-0.001410484,-17.5726757,24,9260,485500,3237.175781,-976.5438232,97100,166.51498,1.203478932,52
97199,0.0007,-0.000544667,-17.52619553,24,9269,486000,1214.249023,-611.2014771,97200,161.93181,1.198732018,52
97299,0.0007,0.95420108,-17.54263306,24,9279,486500,329.8168945,208.1098328,97300,159.64289,1.200780988,52
