train/iterations,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/delta_std,train/step_size,train/learning_rate,time/fps,rollout/return_std
2258,867456,642.47125,24,15761,0.05,0.001011188,0.02,55,2.4723382
2259,867840,643.09,24,15768,0.05,20000,0.02,55,0
2260,868224,643.09,24,15775,0.05,20000,0.02,55,0
2261,868608,643.09,24,15782,0.05,20000,0.02,55,0
2262,868992,643.09,24,15789,0.05,20000,0.02,55,0
2263,869376,643.09,24,15796,0.05,20000,0.02,55,0
2264,869760,643.089375,24,15803,0.05,0.998796225,0.02,55,0.002502888
2265,870144,643.09,24,15810,0.05,20000,0.02,55,0
2266,870528,643.089375,24,15817,0.05,0.998954654,0.02,55,0.002502491
2267,870912,643.09,24,15824,0.05,20000,0.02,55,0
2268,871296,643.09,24,15831,0.05,20000,0.02,55,0
2269,871680,643.09,24,15838,0.05,20000,0.02,55,0
2270,872064,643.09,24,15845,0.05,20000,0.02,55,0
2271,872448,643.09,24,15852,0.05,20000,0.02,55,0
2272,872832,643.09,24,15859,0.05,20000,0.02,55,0
2273,873216,643.03375,24,15866,0.05,0.011110804,0.02,55,0.225006104
2274,873600,642.865,24,15873,0.05,0.002777749,0.02,55,0.900009155
2275,873984,643.089375,24,15880,0.05,0.998954654,0.02,55,0.002502491
2276,874368,643.09,24,15887,0.05,20000,0.02,55,0
2277,874752,642.24625,24,15894,0.05,0.000740741,0.02,55,3.375
2278,875136,643.089375,24,15902,0.05,0.998796225,0.02,55,0.002502888
2279,875520,643.09,24,15909,0.05,20000,0.02,55,0
2280,875904,643.09,24,15916,0.05,20000,0.02,55,0
2281,876288,643.033125,24,15923,0.05,0.011118362,0.02,55,0.224853143
2282,876672,643.09,24,15930,0.05,20000,0.02,55,0
2283,877056,642.929375,24,15937,0.05,0.003891039,0.02,55,0.642501831
2284,877440,643.09,24,15944,0.05,20000,0.02,55,0
2285,877824,643.09,24,15951,0.05,20000,0.02,55,0
2286,878208,643.09,24,15958,0.05,20000,0.02,55,0
2287,878592,643.09,24,15965,0.05,20000,0.02,55,0
2288,878976,643.089375,24,15972,0.05,0.998954654,0.02,55,0.002502491
2289,879360,643.09,24,15979,0.05,20000,0.02,55,0
2290,879744,643.09,24,15986,0.05,20000,0.02,55,0
2291,880128,643.09,24,15993,0.05,20000,0.02,55,0
2292,880512,643.09,24,16001,0.05,20000,0.02,55,0
2293,880896,643.033125,24,16008,0.05,0.011118362,0.02,55,0.224853143
2294,881280,643.09,24,16015,0.05,20000,0.02,55,0
2295,881664,643.09,24,16022,0.05,20000,0.02,55,0
2296,882048,643.09,24,16029,0.05,20000,0.02,55,0
2297,882432,643.09,24,16036,0.05,20000,0.02,55,0
2298,882816,643.09,24,16044,0.05,20000,0.02,55,0
2299,883200,643.09,24,16051,0.05,20000,0.02,55,0
2300,883584,643.09,24,16058,0.05,20000,0.02,55,0
2301,883968,643.09,24,16065,0.05,20000,0.02,55,0
2302,884352,602.96875,24,16072,0.05,1.56E-05,0.02,55,160.4850006
2303,884736,643.09,24,16079,0.05,20000,0.02,55,0
2304,885120,643.03625,24,16086,0.05,0.011627274,0.02,55,0.215011597
2305,885504,642.47125,24,16093,0.05,0.001010098,0.02,55,2.475006104
2306,885888,643.09,24,16101,0.05,20000,0.02,55,0
2307,886272,643.09,24,16108,0.05,20000,0.02,55,0
2308,886656,643.09,24,16115,0.05,20000,0.02,55,0
2309,887040,643.09,24,16122,0.05,20000,0.02,55,0
2310,887424,642.46875,24,16129,0.05,0.001007111,0.02,55,2.482347965
2311,887808,643.09,24,16136,0.05,20000,0.02,55,0
2312,888192,643.033125,24,16143,0.05,0.011118362,0.02,55,0.224853143
2313,888576,643.089375,24,16150,0.05,0.998796225,0.02,55,0.002502888
2314,888960,643.09,24,16157,0.05,20000,0.02,55,0
2315,889344,643.09,24,16164,0.05,20000,0.02,55,0
2316,889728,643.09,24,16171,0.05,20000,0.02,55,0
2317,890112,643.09,24,16179,0.05,20000,0.02,55,0
2318,890496,643.09,24,16186,0.05,20000,0.02,55,0
2319,890880,643.09,24,16193,0.05,20000,0.02,55,0
2320,891264,643.09,24,16200,0.05,20000,0.02,55,0
2321,891648,643.09,24,16207,0.05,20000,0.02,55,0
2322,892032,643.09,24,16213,0.05,20000,0.02,55,0
2323,892416,643.09,24,16221,0.05,20000,0.02,55,0
2324,892800,643.09,24,16228,0.05,20000,0.02,55,0
2325,893184,643.09,24,16234,0.05,20000,0.02,55,0
2326,893568,643.09,24,16242,0.05,20000,0.02,55,0
2327,893952,643.09,24,16249,0.05,20000,0.02,55,0
2328,894336,643.09,24,16255,0.05,20000,0.02,55,0
2329,894720,643.09,24,16262,0.05,20000,0.02,55,0
2330,895104,643.09,24,16270,0.05,20000,0.02,55,0
2331,895488,643.09,24,16277,0.05,20000,0.02,55,0
2332,895872,643.09,24,16284,0.05,20000,0.02,55,0
2333,896256,643.09,24,16291,0.05,20000,0.02,55,0
2334,896640,642.754375,24,16298,0.05,0.002564437,0.02,55,0.974872768
2335,897024,643.09,24,16305,0.05,20000,0.02,55,0
2336,897408,643.089375,24,16312,0.05,0.998954654,0.02,55,0.002502491
2337,897792,643.09,24,16319,0.05,20000,0.02,55,0
2338,898176,643.09,24,16326,0.05,20000,0.02,55,0
2339,898560,643.089375,24,16333,0.05,0.998954654,0.02,55,0.002502491
2340,898944,642.514375,24,16340,0.05,0.001085774,0.02,55,2.302505493
2341,899328,643.09,24,16347,0.05,20000,0.02,55,0
2342,899712,643.03375,24,16354,0.05,0.011110804,0.02,55,0.225006104
2343,900096,643.09,24,16361,0.05,20000,0.02,55,0
2344,900480,643.03625,24,16368,0.05,0.011627274,0.02,55,0.215011597
2345,900864,643.09,24,16375,0.05,20000,0.02,55,0
2346,901248,643.09,24,16382,0.05,20000,0.02,55,0
2347,901632,643.09,24,16389,0.05,20000,0.02,55,0
2348,902016,643.09,24,16396,0.05,20000,0.02,55,0
2349,902400,643.033125,24,16403,0.05,0.011118362,0.02,55,0.224853143
2350,902784,643.089375,24,16409,0.05,0.998954654,0.02,55,0.002502491
2351,903168,643.09,24,16416,0.05,20000,0.02,55,0
2352,903552,641.691875,24,16423,0.05,0.000649499,0.02,55,3.849120855
2353,903936,643.09,24,16430,0.05,20000,0.02,55,0
2354,904320,643.09,24,16438,0.05,20000,0.02,55,0
2355,904704,643.09,24,16445,0.05,20000,0.02,55,0
2356,905088,643.09,24,16452,0.05,20000,0.02,55,0
2357,905472,643.03625,24,16459,0.05,0.011627274,0.02,55,0.215011597
2358,905856,642.929375,24,16466,0.05,0.003891039,0.02,55,0.642501831
2359,906240,643.09,24,16473,0.05,20000,0.02,55,0
2360,906624,642.3674375,24,16480,0.05,0.000876308,0.02,55,2.85287714
2361,907008,643.09,24,16487,0.05,20000,0.02,55,0
2362,907392,643.09,24,16493,0.05,20000,0.02,55,0
2363,907776,643.09,24,16500,0.05,20000,0.02,55,0
2364,908160,643.09,24,16507,0.05,20000,0.02,55,0
2365,908544,643.09,24,16514,0.05,20000,0.02,55,0
2366,908928,643.09,24,16521,0.05,20000,0.02,55,0
2367,909312,643.09,24,16528,0.05,20000,0.02,55,0
2368,909696,602.935,24,16535,0.05,1.56E-05,0.02,55,160.6200104
2369,910080,643.09,24,16542,0.05,20000,0.02,55,0
2370,910464,643.09,24,16549,0.05,20000,0.02,55,0
2371,910848,643.09,24,16556,0.05,20000,0.02,55,0
2372,911232,642.750625,24,16563,0.05,0.00269769,0.02,55,0.926718593
2373,911616,643.09,24,16570,0.05,20000,0.02,55,0
2374,912000,643.09,24,16577,0.05,20000,0.02,55,0
2375,912384,642.514375,24,16584,0.05,0.001085774,0.02,55,2.302505493
2376,912768,643.09,24,16591,0.05,20000,0.02,55,0
2377,913152,642.929375,24,16598,0.05,0.003891039,0.02,55,0.642501831
2378,913536,643.03375,24,16605,0.05,0.011110804,0.02,55,0.225006104
2379,913920,643.09,24,16612,0.05,20000,0.02,55,0
2380,914304,515.409375,24,16619,0.05,4.90E-06,0.02,55,510.7198486
2381,914688,643.09,24,16626,0.05,20000,0.02,55,0
2382,915072,643.09,24,16633,0.05,20000,0.02,55,0
2383,915456,643.09,24,16640,0.05,20000,0.02,55,0
2384,915840,643.09,24,16647,0.05,20000,0.02,55,0
2385,916224,643.09,24,16654,0.05,20000,0.02,55,0
2386,916608,643.089375,24,16661,0.05,0.998954654,0.02,55,0.002502491
2387,916992,642.929375,24,16668,0.05,0.003891039,0.02,55,0.642501831
2388,917376,643.09,24,16675,0.05,20000,0.02,55,0
2389,917760,642.864375,24,16682,0.05,0.002778254,0.02,55,0.899845779
2390,918144,643.09,24,16689,0.05,20000,0.02,55,0
2391,918528,643.09,24,16696,0.05,20000,0.02,55,0
2392,918912,643.09,24,16703,0.05,20000,0.02,55,0
2393,919296,643.03375,24,16710,0.05,0.011110804,0.02,55,0.225006104
2394,919680,643.09,24,16717,0.05,20000,0.02,55,0
2395,920064,643.089375,24,16724,0.05,0.998954654,0.02,55,0.002502491
2396,920448,643.09,24,16731,0.05,20000,0.02,55,0
2397,920832,643.03125,24,16738,0.05,0.011140207,0.02,55,0.224412218
2398,921216,643.09,24,16745,0.05,20000,0.02,55,0
2399,921600,643.09,24,16752,0.05,20000,0.02,55,0
2400,921984,643.09,24,16759,0.05,20000,0.02,55,0
2401,922368,643.09,24,16766,0.05,20000,0.02,55,0
2402,922752,643.09,24,16773,0.05,20000,0.02,55,0
2403,923136,643.089375,24,16780,0.05,0.998954654,0.02,55,0.002502491
2404,923520,643.09,24,16787,0.05,20000,0.02,55,0
2405,923904,642.978125,24,16794,0.05,0.005687429,0.02,55,0.439565778
2406,924288,643.09,24,16801,0.05,20000,0.02,55,0
2407,924672,643.09,24,16808,0.05,20000,0.02,55,0
2408,925056,643.0875,24,16815,0.05,0.322428554,0.02,55,0.007753531
2409,925440,643.09,24,16822,0.05,20000,0.02,55,0
2410,925824,643.09,24,16829,0.05,20000,0.02,55,0
2411,926208,643.09,24,16836,0.05,20000,0.02,55,0
2412,926592,643.09,24,16843,0.05,20000,0.02,55,0
2413,926976,643.09,24,16850,0.05,20000,0.02,55,0
2414,927360,643.03375,24,16857,0.05,0.011110804,0.02,55,0.225006104
2415,927744,643.09,24,16863,0.05,20000,0.02,55,0
2416,928128,643.039375,24,16871,0.05,0.012345708,0.02,55,0.20249939
2417,928512,643.09,24,16878,0.05,20000,0.02,55,0
2418,928896,643.09,24,16885,0.05,20000,0.02,55,0
2419,929280,643.09,24,16892,0.05,20000,0.02,55,0
2420,929664,643.09,24,16899,0.05,20000,0.02,55,0
2421,930048,643.09,24,16906,0.05,20000,0.02,55,0
2422,930432,643.089375,24,16913,0.05,0.998954654,0.02,55,0.002502491
2423,930816,625.01,24,16920,0.05,3.46E-05,0.02,55,72.32000732
2424,931200,643.09,24,16927,0.05,20000,0.02,55,0
2425,931584,643.09,24,16935,0.05,20000,0.02,55,0
2426,931968,642.9775,24,16942,0.05,0.008132277,0.02,55,0.307416856
2427,932352,643.033125,24,16949,0.05,0.011118362,0.02,55,0.224853143
2428,932736,643.088125,24,16955,0.05,0.333001852,0.02,55,0.007507341
2429,933120,643.09,24,16962,0.05,20000,0.02,55,0
2430,933504,643.08875,24,16970,0.05,0.73115319,0.02,55,0.003419131
2431,933888,643.09,24,16977,0.05,20000,0.02,55,0
2432,934272,643.09,24,16984,0.05,20000,0.02,55,0
2433,934656,643.0875,24,16991,0.05,0.322428554,0.02,55,0.007753531
2434,935040,643.09,24,16998,0.05,20000,0.02,55,0
2435,935424,643.033125,24,17005,0.05,0.011118362,0.02,55,0.224853143
2436,935808,643.09,24,17012,0.05,20000,0.02,55,0
2437,936192,643.08875,24,17020,0.05,0.73115319,0.02,55,0.003419131
2438,936576,643.09,24,17027,0.05,20000,0.02,55,0
2439,936960,643.09,24,17034,0.05,20000,0.02,55,0
2440,937344,643.09,24,17041,0.05,20000,0.02,55,0
2441,937728,643.09,24,17048,0.05,20000,0.02,55,0
2442,938112,642.9775,24,17055,0.05,0.008132277,0.02,55,0.307416856
2443,938496,643.09,24,17062,0.05,20000,0.02,55,0
2444,938880,642.9275,24,17069,0.05,0.003877894,0.02,55,0.644679606
2445,939264,643.09,24,17077,0.05,20000,0.02,55,0
2446,939648,643.09,24,17083,0.05,20000,0.02,55,0
2447,940032,643.03625,24,17090,0.05,0.011627274,0.02,55,0.215011597
2448,940416,643.09,24,17097,0.05,20000,0.02,55,0
2449,940800,643.09,24,17104,0.05,20000,0.02,55,0
2450,941184,643.03375,24,17111,0.05,0.011110804,0.02,55,0.225006104
2451,941568,643.09,24,17118,0.05,20000,0.02,55,0
2452,941952,643.031875,24,17125,0.05,0.010752061,0.02,55,0.232513428
2453,942336,643.09,24,17132,0.05,20000,0.02,55,0
2454,942720,643.09,24,17139,0.05,20000,0.02,55,0
2455,943104,643.09,24,17146,0.05,20000,0.02,55,0
2456,943488,625.01,24,17153,0.05,3.46E-05,0.02,55,72.32000732
2457,943872,643.09,24,17160,0.05,20000,0.02,55,0
2458,944256,643.09,24,17167,0.05,20000,0.02,55,0
2459,944640,643.09,24,17173,0.05,20000,0.02,55,0
2460,945024,643.089375,24,17180,0.05,0.998954654,0.02,55,0.002502491
2461,945408,643.09,24,17187,0.05,20000,0.02,55,0
2462,945792,643.09,24,17194,0.05,20000,0.02,55,0
2463,946176,643.09,24,17201,0.05,20000,0.02,55,0
2464,946560,643.09,24,17208,0.05,20000,0.02,55,0
2465,946944,642.865,24,17215,0.05,0.002777749,0.02,55,0.900009155
2466,947328,625.01,24,17222,0.05,3.46E-05,0.02,55,72.32000732
2467,947712,643.09,24,17229,0.05,20000,0.02,55,0
2468,948096,643.09,24,17236,0.05,20000,0.02,55,0
2469,948480,643.09,24,17243,0.05,20000,0.02,55,0
2470,948864,643.03625,24,17250,0.05,0.011627274,0.02,55,0.215011597
2471,949248,643.09,24,17257,0.05,20000,0.02,55,0
2472,949632,643.09,24,17264,0.05,20000,0.02,55,0
2473,950016,643.09,24,17272,0.05,20000,0.02,55,0
2474,950400,643.09,24,17279,0.05,20000,0.02,55,0
2475,950784,643.09,24,17286,0.05,20000,0.02,55,0
2476,951168,643.09,24,17293,0.05,20000,0.02,55,0
2477,951552,643.09,24,17300,0.05,20000,0.02,55,0
2478,951936,643.09,24,17307,0.05,20000,0.02,55,0
2479,952320,643.09,24,17314,0.05,20000,0.02,55,0
2480,952704,643.09,24,17321,0.05,20000,0.02,55,0
2481,953088,643.09,24,17328,0.05,20000,0.02,54,0
2482,953472,643.09,24,17336,0.05,20000,0.02,54,0
2483,953856,643.09,24,17343,0.05,20000,0.02,54,0
2484,954240,643.09,24,17350,0.05,20000,0.02,54,0
2485,954624,643.09,24,17357,0.05,20000,0.02,54,0
2486,955008,643.09,24,17365,0.05,20000,0.02,54,0
2487,955392,643.09,24,17372,0.05,20000,0.02,54,0
2488,955776,643.09,24,17379,0.05,20000,0.02,54,0
2489,956160,643.03625,24,17386,0.05,0.011627274,0.02,54,0.215011597
2490,956544,643.09,24,17393,0.05,20000,0.02,54,0
2491,956928,642.929375,24,17400,0.05,0.003891039,0.02,54,0.642501831
2492,957312,643.09,24,17407,0.05,20000,0.02,54,0
2493,957696,643.09,24,17414,0.05,20000,0.02,54,0
2494,958080,643.09,24,17421,0.05,20000,0.02,54,0
2495,958464,643.09,24,17428,0.05,20000,0.02,54,0
2496,958848,643.09,24,17435,0.05,20000,0.02,54,0
2497,959232,643.09,24,17442,0.05,20000,0.02,54,0
2498,959616,643.09,24,17448,0.05,20000,0.02,54,0
2499,960000,643.09,24,17455,0.05,20000,0.02,54,0
2500,960384,643.09,24,17462,0.05,20000,0.02,54,0
2501,960768,643.09,24,17469,0.05,20000,0.02,54,0
2502,961152,643.09,24,17476,0.05,20000,0.02,54,0
2503,961536,642.9825,24,17483,0.05,0.008510293,0.02,54,0.29376176
2504,961920,643.09,24,17490,0.05,20000,0.02,54,0
2505,962304,643.09,24,17497,0.05,20000,0.02,54,0
2506,962688,643.09,24,17504,0.05,20000,0.02,54,0
2507,963072,643.09,24,17511,0.05,20000,0.02,54,0
2508,963456,643.08875,24,17518,0.05,0.499489844,0.02,54,0.005004982
2509,963840,643.09,24,17525,0.05,20000,0.02,54,0
2510,964224,643.08875,24,17532,0.05,0.499489844,0.02,54,0.005004982
2511,964608,643.09,24,17539,0.05,20000,0.02,54,0
2512,964992,643.09,24,17545,0.05,20000,0.02,54,0
2513,965376,643.09,24,17552,0.05,20000,0.02,54,0
2514,965760,642.92375,24,17559,0.05,0.005201232,0.02,54,0.480655253
2515,966144,643.09,24,17566,0.05,20000,0.02,54,0
2516,966528,643.09,24,17573,0.05,20000,0.02,54,0
2517,966912,643.09,24,17580,0.05,20000,0.02,54,0
2518,967296,643.09,24,17587,0.05,20000,0.02,54,0
2519,967680,643.09,24,17594,0.05,20000,0.02,54,0
2520,968064,643.09,24,17601,0.05,20000,0.02,54,0
2521,968448,643.09,24,17608,0.05,20000,0.02,54,0
2522,968832,643.09,24,17615,0.05,20000,0.02,54,0
2523,969216,643.09,24,17622,0.05,20000,0.02,54,0
2524,969600,643.08875,24,17629,0.05,0.499489844,0.02,54,0.005004982
2525,969984,643.09,24,17636,0.05,20000,0.02,54,0
2526,970368,641.18875,24,17643,0.05,0.000328731,0.02,54,7.605010986
2527,970752,643.09,24,17650,0.05,20000,0.02,54,0
2528,971136,643.09,24,17657,0.05,20000,0.02,54,0
2529,971520,643.09,24,17664,0.05,20000,0.02,54,0
2530,971904,643.09,24,17671,0.05,20000,0.02,54,0
2531,972288,643.08875,24,17678,0.05,0.499489844,0.02,54,0.005004982
2532,972672,643.09,24,17685,0.05,20000,0.02,54,0
2533,973056,643.09,24,17691,0.05,20000,0.02,55,0
2534,973440,643.09,24,17698,0.05,20000,0.02,55,0
2535,973824,643.09,24,17705,0.05,20000,0.02,55,0
2536,974208,606.87625,24,17712,0.05,2.53E-05,0.02,55,98.78718567
2537,974592,643.09,24,17719,0.05,20000,0.02,55,0
2538,974976,643.09,24,17726,0.05,20000,0.02,55,0
2539,975360,643.09,24,17733,0.05,20000,0.02,55,0
2540,975744,643.09,24,17740,0.05,20000,0.02,55,0
2541,976128,643.089375,24,17747,0.05,0.998796225,0.02,55,0.002502888
2542,976512,642.47125,24,17754,0.05,0.001010098,0.02,55,2.475006104
2543,976896,643.09,24,17761,0.05,20000,0.02,55,0
2544,977280,643.09,24,17768,0.05,20000,0.02,55,0
2545,977664,643.09,24,17775,0.05,20000,0.02,55,0
2546,978048,643.09,24,17781,0.05,20000,0.02,55,0
2547,978432,643.09,24,17788,0.05,20000,0.02,55,0
2548,978816,643.09,24,17795,0.05,20000,0.02,55,0
2549,979200,643.09,24,17802,0.05,20000,0.02,55,0
2550,979584,643.09,24,17809,0.05,20000,0.02,55,0
2551,979968,643.09,24,17816,0.05,20000,0.02,55,0
2552,980352,643.09,24,17823,0.05,20000,0.02,55,0
2553,980736,643.09,24,17830,0.05,20000,0.02,55,0
2554,981120,642.92,24,17837,0.05,0.005381617,0.02,55,0.464544266
2555,981504,643.09,24,17844,0.05,20000,0.02,55,0
2556,981888,643.09,24,17851,0.05,20000,0.02,55,0
2557,982272,643.09,24,17857,0.05,20000,0.02,55,0
2558,982656,643.09,24,17864,0.05,20000,0.02,55,0
2559,983040,643.09,24,17871,0.05,20000,0.02,55,0
2560,983424,643.09,24,17878,0.05,20000,0.02,55,0
2561,983808,643.09,24,17885,0.05,20000,0.02,55,0
2562,984192,643.09,24,17892,0.05,20000,0.02,55,0
2563,984576,643.09,24,17899,0.05,20000,0.02,55,0
2564,984960,643.09,24,17906,0.05,20000,0.02,55,0
2565,985344,643.09,24,17913,0.05,20000,0.02,55,0
2566,985728,643.09,24,17920,0.05,20000,0.02,55,0
2567,986112,643.09,24,17927,0.05,20000,0.02,55,0
2568,986496,643.09,24,17934,0.05,20000,0.02,55,0
2569,986880,643.09,24,17941,0.05,20000,0.02,55,0
2570,987264,625.01,24,17948,0.05,3.46E-05,0.02,55,72.32000732
2571,987648,643.09,24,17955,0.05,20000,0.02,55,0
2572,988032,643.09,24,17962,0.05,20000,0.02,55,0
2573,988416,643.09,24,17968,0.05,20000,0.02,55,0
2574,988800,642.47125,24,17975,0.05,0.001010098,0.02,55,2.475006104
2575,989184,643.09,24,17982,0.05,20000,0.02,55,0
2576,989568,643.09,24,17989,0.05,20000,0.02,55,0
2577,989952,643.09,24,17996,0.05,20000,0.02,55,0
2578,990336,643.09,24,18003,0.05,20000,0.02,55,0
2579,990720,643.09,24,18010,0.05,20000,0.02,55,0
2580,991104,643.09,24,18017,0.05,20000,0.02,55,0
2581,991488,643.09,24,18024,0.05,20000,0.02,55,0
2582,991872,643.09,24,18031,0.05,20000,0.02,55,0
2583,992256,643.09,24,18038,0.05,20000,0.02,55,0
2584,992640,643.09,24,18045,0.05,20000,0.02,55,0
2585,993024,643.09,24,18053,0.05,20000,0.02,55,0
2586,993408,643.09,24,18060,0.05,20000,0.02,55,0
2587,993792,643.09,24,18067,0.05,20000,0.02,55,0
2588,994176,604.849375,24,18074,0.05,2.39E-05,0.02,55,104.6678467
2589,994560,643.03375,24,18081,0.05,0.011110804,0.02,55,0.225006104
2590,994944,643.09,24,18088,0.05,20000,0.02,55,0
2591,995328,643.09,24,18095,0.05,20000,0.02,55,0
2592,995712,643.09,24,18102,0.05,20000,0.02,55,0
2593,996096,643.089375,24,18109,0.05,0.998954654,0.02,55,0.002502491
2594,996480,643.09,24,18116,0.05,20000,0.02,55,0
2595,996864,643.09,24,18123,0.05,20000,0.02,55,0
2596,997248,643.09,24,18130,0.05,20000,0.02,55,0
2597,997632,643.09,24,18137,0.05,20000,0.02,55,0
2598,998016,643.03625,24,18144,0.05,0.011627274,0.02,55,0.215011597
2599,998400,643.0884375,24,18151,0.05,0.399598926,0.02,55,0.006256148
2600,998784,642.930625,24,18158,0.05,0.003921492,0.02,55,0.637512207
2601,999168,643.09,24,18165,0.05,20000,0.02,55,0
2602,999552,643.09,24,18173,0.05,20000,0.02,55,0
2603,999936,643.09,24,18180,0.05,20000,0.02,55,0
2604,1000320,643.09,24,18187,0.05,20000,0.02,55,0
2605,1000704,643.09,24,18194,0.05,20000,0.02,54,0
2606,1001088,643.09,24,18201,0.05,20000,0.02,54,0
2607,1001472,643.03375,24,18208,0.05,0.011110804,0.02,54,0.225006104
2608,1001856,643.09,24,18215,0.05,20000,0.02,54,0
2609,1002240,643.09,24,18222,0.05,20000,0.02,54,0
2610,1002624,643.09,24,18230,0.05,20000,0.02,54,0
2611,1003008,643.09,24,18237,0.05,20000,0.02,54,0
2612,1003392,643.09,24,18244,0.05,20000,0.02,54,0
2613,1003776,643.09,24,18251,0.05,20000,0.02,54,0
2614,1004160,643.09,24,18258,0.05,20000,0.02,54,0
2615,1004544,643.09,24,18266,0.05,20000,0.02,54,0
2616,1004928,643.09,24,18273,0.05,20000,0.02,54,0
2617,1005312,643.089375,24,18280,0.05,0.998796225,0.02,54,0.002502888
2618,1005696,643.09,24,18288,0.05,20000,0.02,54,0
2619,1006080,643.089375,24,18295,0.05,0.998954654,0.02,54,0.002502491
2620,1006464,643.09,24,18302,0.05,20000,0.02,54,0
2621,1006848,643.09,24,18309,0.05,20000,0.02,54,0
2622,1007232,643.09,24,18316,0.05,20000,0.02,54,0
2623,1007616,643.09,24,18324,0.05,20000,0.02,54,0
2624,1008000,643.09,24,18331,0.05,20000,0.02,54,0
2625,1008384,643.09,24,18338,0.05,20000,0.02,54,0
2626,1008768,643.09,24,18345,0.05,20000,0.02,54,0
2627,1009152,643.09,24,18352,0.05,20000,0.02,54,0
2628,1009536,643.09,24,18359,0.05,20000,0.02,54,0
2629,1009920,643.09,24,18366,0.05,20000,0.02,54,0
2630,1010304,643.09,24,18373,0.05,20000,0.02,54,0
2631,1010688,643.09,24,18380,0.05,20000,0.02,54,0
2632,1011072,643.09,24,18387,0.05,20000,0.02,54,0
2633,1011456,643.09,24,18394,0.05,20000,0.02,54,0
2634,1011840,643.09,24,18401,0.05,20000,0.02,54,0
2635,1012224,643.09,24,18409,0.05,20000,0.02,54,0
2636,1012608,643.09,24,18415,0.05,20000,0.02,54,0
2637,1012992,643.09,24,18423,0.05,20000,0.02,54,0
2638,1013376,643.09,24,18430,0.05,20000,0.02,54,0
2639,1013760,643.09,24,18437,0.05,20000,0.02,54,0
2640,1014144,643.09,24,18444,0.05,20000,0.02,54,0
2641,1014528,643.09,24,18451,0.05,20000,0.02,54,0
2642,1014912,643.09,24,18458,0.05,20000,0.02,54,0
2643,1015296,643.09,24,18465,0.05,20000,0.02,54,0
2644,1015680,643.09,24,18472,0.05,20000,0.02,54,0
2645,1016064,643.09,24,18480,0.05,20000,0.02,54,0
2646,1016448,643.09,24,18487,0.05,20000,0.02,54,0
2647,1016832,643.09,24,18494,0.05,20000,0.02,54,0
2648,1017216,643.09,24,18501,0.05,20000,0.02,54,0
2649,1017600,643.09,24,18508,0.05,20000,0.02,54,0
2650,1017984,643.09,24,18516,0.05,20000,0.02,54,0
2651,1018368,643.09,24,18523,0.05,20000,0.02,54,0
2652,1018752,643.09,24,18530,0.05,20000,0.02,54,0
2653,1019136,643.09,24,18537,0.05,20000,0.02,54,0
2654,1019520,643.09,24,18544,0.05,20000,0.02,54,0
2655,1019904,643.09,24,18551,0.05,20000,0.02,54,0
2656,1020288,643.09,24,18558,0.05,20000,0.02,54,0
2657,1020672,642.929375,24,18566,0.05,0.003891039,0.02,54,0.642501831
2658,1021056,643.09,24,18573,0.05,20000,0.02,54,0
2659,1021440,643.09,24,18580,0.05,20000,0.02,54,0
2660,1021824,643.03375,24,18587,0.05,0.011110804,0.02,54,0.225006104
2661,1022208,643.09,24,18594,0.05,20000,0.02,54,0
2662,1022592,643.09,24,18600,0.05,20000,0.02,54,0
2663,1022976,643.09,24,18607,0.05,20000,0.02,54,0
2664,1023360,643.09,24,18614,0.05,20000,0.02,54,0
2665,1023744,643.09,24,18621,0.05,20000,0.02,54,0
2666,1024128,643.09,24,18629,0.05,20000,0.02,54,0
2667,1024512,643.09,24,18636,0.05,20000,0.02,54,0
2668,1024896,643.09,24,18643,0.05,20000,0.02,54,0
2669,1025280,642.889375,24,18651,0.05,0.003115243,0.02,54,0.802505493
2670,1025664,643.09,24,18658,0.05,20000,0.02,54,0
2671,1026048,643.09,24,18665,0.05,20000,0.02,54,0
2672,1026432,643.09,24,18672,0.05,20000,0.02,54,0
2673,1026816,643.09,24,18679,0.05,20000,0.02,54,0
2674,1027200,643.09,24,18686,0.05,20000,0.02,54,0
2675,1027584,643.09,24,18693,0.05,20000,0.02,54,0
2676,1027968,643.09,24,18700,0.05,20000,0.02,54,0
2677,1028352,643.09,24,18708,0.05,20000,0.02,54,0
2678,1028736,643.09,24,18715,0.05,20000,0.02,54,0
2679,1029120,643.09,24,18722,0.05,20000,0.02,54,0
2680,1029504,643.09,24,18730,0.05,20000,0.02,54,0
2681,1029888,643.09,24,18737,0.05,20000,0.02,54,0
2682,1030272,643.09,24,18744,0.05,20000,0.02,54,0
2683,1030656,643.09,24,18751,0.05,20000,0.02,54,0
2684,1031040,643.09,24,18759,0.05,20000,0.02,54,0
2685,1031424,643.03625,24,18766,0.05,0.011627274,0.02,54,0.215011597
2686,1031808,643.09,24,18773,0.05,20000,0.02,54,0
2687,1032192,643.09,24,18780,0.05,20000,0.02,54,0
2688,1032576,643.09,24,18788,0.05,20000,0.02,54,0
2689,1032960,643.09,24,18795,0.05,20000,0.02,54,0
2690,1033344,643.09,24,18802,0.05,20000,0.02,54,0
2691,1033728,643.09,24,18809,0.05,20000,0.02,54,0
2692,1034112,643.09,24,18817,0.05,20000,0.02,54,0
