time/total_timesteps,train/learning_rate,train/entropy_loss,time/time_elapsed,train/policy_loss,train/value_loss,train/n_updates,train/explained_variance,train/std,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations
1087000,0.0007,-17.79804229736328,13590,-18.973926544189453,1.7797424793243408,217399,0.9992074696929194,1.3641197681427002,79,612.38525,24.0,217400
1087500,0.0007,-17.835119247436523,13596,2.2393734455108643,0.0828818827867508,217499,0.9998007987596793,1.370349645614624,79,612.0187699999999,24.0,217500
1088000,0.0007,-17.8079833984375,13602,-30.389944076538086,114.21832275390625,217599,0.9977863859385252,1.367908000946045,79,611.7349299999998,24.0,217600
1088500,0.0007,-17.831253051757812,13608,369.87353515625,610.84423828125,217699,0.8758454397320747,1.3712266683578491,79,611.55868,24.0,217700
1089000,0.0007,-17.80512046813965,13615,134.52137756347656,153.29684448242188,217799,0.9368456229567528,1.3697975873947144,79,611.29658,24.0,217800
1089500,0.0007,-17.81299591064453,13621,-62.16680145263672,12.308432579040527,217899,0.9996609562076628,1.3686515092849731,79,611.1659199999999,24.0,217900
1090000,0.0007,-17.83758544921875,13627,-21.283422470092773,1.4661080837249756,217999,0.99985203439428,1.3717228174209595,79,611.01566,24.0,218000
1090500,0.0007,-17.81565284729004,13633,-9.736190795898438,0.4875190854072571,218099,0.999285623896867,1.3677356243133545,79,610.8515699999998,24.0,218100
1091000,0.0007,-17.79966926574707,13639,-8.208161354064941,0.43586406111717224,218199,0.9999953288916004,1.3650321960449219,79,610.7948299999999,24.0,218200
1091500,0.0007,-17.78771209716797,13645,10.600422859191895,62.05043411254883,218299,0.9137353301048279,1.3644908666610718,79,610.75609,24.0,218300
1092000,0.0007,-17.73991584777832,13651,-6.867558479309082,89.62396240234375,218399,0.9360429048538208,1.357077717781067,79,610.6131499999999,24.0,218400
1092500,0.0007,-17.743289947509766,13658,-202.7677459716797,140.11561584472656,218499,0.9999520011115237,1.35709547996521,79,610.5354,24.0,218500
1093000,0.0007,-17.75445556640625,13664,-16.759761810302734,3.739103317260742,218599,0.9958009235560894,1.3592190742492676,79,610.3304400000001,24.0,218600
1093500,0.0007,-17.697500228881836,13670,29.421056747436523,4.614160537719727,218699,0.9960830644704401,1.3520199060440063,79,610.0448,24.0,218700
1094000,0.0007,-17.649105072021484,13676,2.2280211448669434,108.56412506103516,218799,0.9979727296158671,1.3454114198684692,79,609.9608,24.0,218800
1094500,0.0007,-17.62181854248047,13682,332.9456481933594,401.95648193359375,218899,0.9079355150461197,1.3420565128326416,79,609.9296,24.0,218900
1095000,0.0007,-17.641643524169922,13689,27.12725257873535,58.390289306640625,218999,0.9603065438568592,1.3445121049880981,79,609.8566599999999,24.0,219000
1095500,0.0007,-17.623958587646484,13695,-148.72616577148438,72.64315795898438,219099,0.99986666192126,1.3424381017684937,79,609.9268400000001,24.0,219100
1096000,0.0007,-17.615657806396484,13701,6.381478309631348,0.24468490481376648,219199,0.9998168715392239,1.342308521270752,79,610.0991700000001,24.0,219200
1096500,0.0007,-17.60413932800293,13707,3.2810142040252686,0.1326976716518402,219299,0.999676735867979,1.340019702911377,79,610.23433,24.0,219300
1097000,0.0007,-17.620115280151367,13713,11.77294921875,111.07609558105469,219399,0.9978006570599973,1.3420974016189575,79,610.39247,24.0,219400
1097500,0.0007,-17.63613510131836,13719,395.2175598144531,582.5386962890625,219499,0.8870201930403709,1.3399466276168823,79,610.58663,24.0,219500
1098000,0.0007,-17.63712501525879,13725,42.4323616027832,61.074615478515625,219599,0.9592277258634567,1.341457724571228,79,610.62538,24.0,219600
1098500,0.0007,-17.657146453857422,13732,-128.63221740722656,54.770896911621094,219699,0.9998989605446695,1.3448209762573242,79,610.49105,24.0,219700
1099000,0.0007,-17.643577575683594,13738,11.862568855285645,1.1057369709014893,219799,0.9994055890711024,1.34233558177948,79,610.25963,24.0,219800
1099500,0.0007,-17.67296600341797,13744,19.87875747680664,2.955260753631592,219899,0.9955982714891434,1.3462042808532715,79,610.0268699999999,24.0,219900
1100000,0.0007,-17.697856903076172,13750,-10.387882232666016,107.1878433227539,219999,0.9979078327305615,1.3504942655563354,79,609.96052,24.0,220000
1100500,0.0007,-17.668601989746094,13756,344.9224548339844,424.34857177734375,220099,0.9335518553853035,1.3462042808532715,79,609.9360899999999,24.0,220100
1101000,0.0007,-17.650371551513672,13762,4.874350547790527,563.5157470703125,220199,0.5964667201042175,1.3414359092712402,79,610.1781,24.0,220200
1101500,0.0007,-17.635387420654297,13769,-78.41252136230469,34.03688430786133,220299,0.9940558164380491,1.3391849994659424,79,610.4508299999999,24.0,220300
1102000,0.0007,-17.678348541259766,13775,-6.410176753997803,1.5054012537002563,220399,0.9981467988109216,1.345365047454834,79,610.6628099999999,24.0,220400
1102500,0.0007,-17.689695358276367,13781,1.1268908977508545,0.06678204238414764,220499,0.9997963005298516,1.3490753173828125,79,610.87688,24.0,220500
1103000,0.0007,-17.726865768432617,13787,19.948152542114258,107.4537582397461,220599,0.9979136912152171,1.3526126146316528,79,610.98974,24.0,220600
1103500,0.0007,-17.752933502197266,13794,54.7291259765625,55.488136291503906,220699,0.9356102868914604,1.35414457321167,79,610.89621,24.0,220700
1104000,0.0007,-17.755313873291016,13800,88.18342590332031,138.18118286132812,220799,0.9222573265433311,1.3540393114089966,79,610.86465,24.0,220800
1104500,0.0007,-17.7255916595459,13806,-159.09291076660156,90.17396545410156,220899,0.9982720826519653,1.350439190864563,79,610.75784,24.0,220900
1105000,0.0007,-17.73666763305664,13812,41.87057113647461,5.036798000335693,220999,0.9994309638859704,1.3535441160202026,79,610.64363,24.0,221000
1105500,0.0007,-17.71173667907715,13818,-10.079015731811523,0.5013427734375,221099,0.9996352106390987,1.3510165214538574,80,610.60834,24.0,221100
1106000,0.0007,-17.725841522216797,13824,-70.12986755371094,34.55673599243164,221199,0.9995906142576132,1.3512307405471802,80,610.69066,24.0,221200
1106500,0.0007,-17.68394660949707,13830,-8.638589859008789,76.39505767822266,221299,0.8940795436501503,1.3465237617492676,80,610.6417,24.0,221300
1107000,0.0007,-17.636306762695312,13837,2.117340087890625,303.05523681640625,221399,0.7827046066522598,1.3417706489562988,80,610.7726200000001,24.0,221400
1107500,0.0007,-17.644968032836914,13843,-168.3834228515625,101.51583099365234,221499,0.9984301159856841,1.3405171632766724,80,610.91012,24.0,221500
1108000,0.0007,-17.623859405517578,13849,30.41119956970215,3.869067430496216,221599,0.9991282120463438,1.3372113704681396,80,611.03783,24.0,221600
1108500,0.0007,-17.608661651611328,13855,6.518934726715088,0.12442860752344131,221699,0.9999710731735831,1.3367738723754883,80,611.2288500000001,24.0,221700
1109000,0.0007,-17.624679565429688,13861,-13.909184455871582,108.65057373046875,221799,0.9978750869631767,1.337522029876709,80,611.3774500000001,24.0,221800
1109500,0.0007,-17.614530563354492,13868,21.311092376708984,77.0382080078125,221899,0.8928859606385231,1.3351480960845947,80,611.3408599999999,24.0,221900
1110000,0.0007,-17.614641189575195,13874,74.02949523925781,56.062232971191406,221999,0.9710843004286289,1.3361570835113525,80,611.19724,24.0,222000
1110500,0.0007,-17.58038902282715,13880,-232.4805908203125,195.38955688476562,222099,0.9994765214505605,1.3322497606277466,80,611.04115,24.0,222100
1111000,0.0007,-17.576370239257812,13886,-64.06575012207031,15.559135437011719,222199,0.9955704985186458,1.3301774263381958,80,610.78439,24.0,222200
1111500,0.0007,-17.54489517211914,13892,-13.144815444946289,7.031439304351807,222299,0.9785374812781811,1.325417160987854,80,610.55515,24.0,222300
1112000,0.0007,-17.531057357788086,13898,-111.68778228759766,90.60559844970703,222399,0.9990083035081625,1.3231700658798218,80,610.29805,24.0,222400
1112500,0.0007,-17.55460548400879,13905,-8.325876235961914,69.8325424194336,222499,0.9019603356719017,1.3270297050476074,80,609.97459,24.0,222500
1113000,0.0007,-17.538110733032227,13911,72.70323181152344,83.38468933105469,222599,0.9473718255758286,1.3234862089157104,80,609.6583699999999,24.0,222600
1113500,0.0007,-17.54386329650879,13917,-84.36750793457031,42.111759185791016,222699,0.9922195319086313,1.3245564699172974,80,609.3667100000001,24.0,222700
1114000,0.0007,-17.530000686645508,13923,11.827462196350098,0.6370461583137512,222799,0.9997576111491071,1.3241705894470215,80,609.18873,24.0,222800
1114500,0.0007,-17.518815994262695,13929,-0.8275458216667175,0.05637729912996292,222899,0.9998391989065567,1.3252785205841064,80,609.00327,24.0,222900
1115000,0.0007,-17.50971221923828,13935,-23.575708389282227,104.4681167602539,222999,0.9978926044423133,1.3262996673583984,80,608.7181499999999,24.0,223000
1115500,0.0007,-17.486005783081055,13941,18.054080963134766,50.77318572998047,223099,0.9275642856955528,1.3221064805984497,80,608.4492300000001,24.0,223100
1116000,0.0007,-17.516319274902344,13947,-19.061311721801758,40.3775634765625,223199,0.9726766850799322,1.3264049291610718,80,608.22867,24.0,223200
1116500,0.0007,-17.52043342590332,13953,-126.85542297363281,61.1048698425293,223299,0.9939968609251082,1.3255246877670288,80,607.93264,24.0,223300
1117000,0.0007,-17.539596557617188,13959,1.4653762578964233,0.23735013604164124,223399,0.9996734866581392,1.3292425870895386,80,607.81059,24.0,223400
1117500,0.0007,-17.569997787475586,13966,-19.14813804626465,2.0426812171936035,223499,0.9970910369884223,1.3312933444976807,80,607.85858,24.0,223500
1118000,0.0007,-17.600597381591797,13972,-0.6386916041374207,0.1444268673658371,223599,0.9999971589816141,1.3343744277954102,80,607.9775599999999,24.0,223600
1118500,0.0007,-17.573244094848633,13978,101.47237396240234,259.627685546875,223699,0.6567718386650085,1.3335623741149902,80,608.0172500000001,24.0,223700
1119000,0.0007,-17.575973510742188,13984,-4.451574802398682,39.24178695678711,223799,0.9721992556005716,1.3356056213378906,80,608.29199,24.0,223800
1119500,0.0007,-17.55663299560547,13990,-89.91877746582031,44.82830047607422,223899,0.9932760503143072,1.3348718881607056,80,608.63781,24.0,223900
1120000,0.0007,-17.54508399963379,13996,7.91532039642334,0.3176700472831726,223999,0.9998445089731831,1.3334543704986572,80,608.8996,24.0,224000
1120500,0.0007,-17.546846389770508,14002,15.453625679016113,0.7297813296318054,224099,0.9997945861832704,1.3351815938949585,80,608.95226,24.0,224100
1121000,0.0007,-17.563993453979492,14009,-2.5073554515838623,0.5027639269828796,224199,0.9999908175159362,1.3374394178390503,80,609.02596,24.0,224200
1121500,0.0007,-17.55213165283203,14015,-17.986358642578125,46.86069869995117,224299,0.9332677200436592,1.334671139717102,80,608.90814,24.0,224300
1122000,0.0007,-17.547527313232422,14021,63.238075256347656,55.4133415222168,224399,0.9695192128419876,1.3338030576705933,80,608.65197,24.0,224400
1122500,0.0007,-17.581554412841797,14027,-141.82350158691406,83.60044860839844,224499,0.9981022195424885,1.3377695083618164,80,608.4891499999999,24.0,224500
1123000,0.0007,-17.573335647583008,14034,-20.463199615478516,1.3413468599319458,224599,0.9999398598374682,1.3367871046066284,80,608.36675,24.0,224600
1123500,0.0007,-17.572837829589844,14040,11.83082103729248,1.0065414905548096,224699,0.9984295367030427,1.3346796035766602,80,608.39387,24.0,224700
1124000,0.0007,-17.56464195251465,14046,4.406149387359619,0.38102149963378906,224799,0.999993912750142,1.3336135149002075,80,608.4657599999998,24.0,224800
1124500,0.0007,-17.56503677368164,14052,-10.142822265625,70.66716003417969,224899,0.9006090015172958,1.3361821174621582,80,608.6102800000001,24.0,224900
1125000,0.0007,-17.56052017211914,14058,237.0731201171875,315.0621643066406,224999,0.9136674329638481,1.335344672203064,80,608.80489,24.0,225000
1125500,0.0007,-17.603395462036133,14064,-49.435447692871094,141.6094512939453,225099,0.9488411396741867,1.3400301933288574,80,608.99768,24.0,225100
1126000,0.0007,-17.60083770751953,14070,-18.66698455810547,0.906807541847229,225199,0.9999362163653132,1.3425023555755615,80,609.1215500000001,24.0,225200
1126500,0.0007,-17.56783103942871,14076,3.7767932415008545,0.060255587100982666,225299,0.9999498322831641,1.3378242254257202,80,609.2044900000001,24.0,225300
1127000,0.0007,-17.56968879699707,14083,103.92008972167969,210.17770385742188,225399,0.9969169371761382,1.3396607637405396,80,609.34906,24.0,225400
1127500,0.0007,-17.54656410217285,14089,-68.5362319946289,57.114967346191406,225499,0.9403281584382057,1.3377469778060913,80,609.3337,24.0,225500
1128000,0.0007,-17.513397216796875,14095,302.3981628417969,312.84808349609375,225599,0.9636820927262306,1.334133505821228,80,609.28213,24.0,225600
1128500,0.0007,-17.526512145996094,14101,-97.64982604980469,45.70416259765625,225699,0.993492754176259,1.3352304697036743,80,609.2856100000001,24.0,225700
1129000,0.0007,-17.518728256225586,14107,-9.684492111206055,0.3442378640174866,225799,0.9999616276982124,1.3338335752487183,80,609.19461,24.0,225800
1129500,0.0007,-17.528146743774414,14113,4.246670722961426,0.10316870361566544,225899,0.999866513593588,1.3340556621551514,80,608.96009,24.0,225900
1130000,0.0007,-17.5279598236084,14120,-7.716561794281006,104.94825744628906,225999,0.9979341861326247,1.3336901664733887,80,608.9978900000001,24.0,226000
1130500,0.0007,-17.4984073638916,14126,319.64312744140625,694.7974853515625,226099,0.5520488321781158,1.3293793201446533,80,609.04836,24.0,226100
1131000,0.0007,-17.481101989746094,14132,53.66199493408203,699.1795654296875,226199,0.5221146941184998,1.3278597593307495,80,608.99453,24.0,226200
1131500,0.0007,-17.513484954833984,14138,-316.41888427734375,337.6190185546875,226299,0.9966694596223533,1.331575632095337,80,609.02639,24.0,226300
1132000,0.0007,-17.491973876953125,14144,-31.456737518310547,3.647341251373291,226399,0.9988782576983795,1.3281515836715698,80,608.98437,24.0,226400
1132500,0.0007,-17.51777458190918,14150,-36.134273529052734,3.7331175804138184,226499,0.9996022642299067,1.3322234153747559,80,608.82218,24.0,226500
1133000,0.0007,-17.5184326171875,14157,-108.95477294921875,224.2980194091797,226599,0.9963180397171527,1.3326798677444458,80,608.7833199999999,24.0,226600
1133500,0.0007,-17.55892562866211,14163,37.400733947753906,244.9103240966797,226699,0.6598491668701172,1.3381274938583374,80,608.8039100000001,24.0,226700
1134000,0.0007,-17.56524085998535,14169,144.2302703857422,433.3524475097656,226799,0.7303613126277924,1.3380179405212402,80,608.87758,24.0,226800
1134500,0.0007,-17.597471237182617,14175,-26.5313663482666,124.3361587524414,226899,0.9541503190994263,1.3427199125289917,80,609.03142,24.0,226900
1135000,0.0007,-17.591278076171875,14181,27.754627227783203,3.12257719039917,226999,0.9994966766680591,1.3420490026474,80,609.0933499999999,24.0,227000
1135500,0.0007,-17.62027931213379,14187,10.091946601867676,0.6078639626502991,227099,0.9992167712771334,1.3454219102859497,80,608.9773,24.0,227100
1136000,0.0007,-17.633869171142578,14193,-100.80908966064453,164.99957275390625,227199,0.9974047078285366,1.3514238595962524,80,608.76734,24.0,227200
1136500,0.0007,-17.627229690551758,14199,27.393966674804688,240.5557098388672,227299,0.6624597609043121,1.3513562679290771,80,608.65212,24.0,227300
1137000,0.0007,-17.633808135986328,14206,50.51266098022461,378.61895751953125,227399,0.7488581836223602,1.3518627882003784,80,608.5529000000001,24.0,227400
1137500,0.0007,-17.65125274658203,14212,12.044618606567383,126.6485366821289,227499,0.9536194428801537,1.3537181615829468,80,608.5682499999999,24.0,227500
1138000,0.0007,-17.633281707763672,14218,18.313982009887695,1.45796799659729,227599,0.9996397620416246,1.353227138519287,80,608.67911,24.0,227600
1138500,0.0007,-17.62673568725586,14224,14.500825881958008,0.7079616189002991,227699,0.9999383492468041,1.3528385162353516,80,608.8928199999999,24.0,227700
1139000,0.0007,-17.5877685546875,14230,25.829132080078125,109.38916015625,227799,0.997851342195645,1.350019931793213,80,609.05157,24.0,227800
1139500,0.0007,-17.576885223388672,14236,271.1067810058594,482.26904296875,227899,0.6355705559253693,1.347948670387268,80,609.34851,24.0,227900
1140000,0.0007,-17.58910369873047,14242,-102.98768615722656,740.8717041015625,227999,0.5221685171127319,1.3484382629394531,80,609.6877499999999,24.0,228000
1140500,0.0007,-17.590625762939453,14249,-68.93914031982422,161.9692840576172,228099,0.946128461509943,1.3467494249343872,80,609.9976399999999,24.0,228100
