train/step_size,rollout/return_std,time/time_elapsed,train/delta_std,time/total_timesteps,time/fps,rollout/ep_len_mean,train/learning_rate,rollout/ep_rew_mean,train/iterations
0.0007207480375654995,3.468618154525757,5810,0.05,314880,54,24.0,0.02,627.6543750000001,819
0.0006246677949093282,4.002127170562744,5817,0.05,315264,54,24.0,0.02,628.255,820
0.0001517654600320384,16.47278594970703,5824,0.05,315648,54,24.0,0.02,623.9437499999999,821
0.000416371738538146,6.0042500495910645,5831,0.05,316032,54,24.0,0.02,626.5101875,822
0.0008691945695318282,2.876225709915161,5838,0.05,316416,54,24.0,0.02,628.8491875,823
0.0017797979526221752,1.4046536684036255,5845,0.05,316800,54,24.0,0.02,629.89625,824
5.0413374992785975e-05,49.59001159667969,5852,0.05,317184,54,24.0,0.02,612.155625,825
0.00019297178369015455,12.955262184143066,5859,0.05,317568,54,24.0,0.02,626.36475,826
0.0005725206574425101,4.366654872894287,5866,0.05,317952,54,24.0,0.02,627.6269374999999,827
0.0011200015433132648,2.2321395874023438,5873,0.05,318336,54,24.0,0.02,629.6525,828
5.2120692998869345e-05,47.96559143066406,5880,0.05,318720,54,24.0,0.02,614.96,829
0.00013552549353335053,18.446712493896484,5887,0.05,319104,54,24.0,0.02,622.3851875,830
0.00012770526518579572,19.576326370239258,5894,0.05,319488,54,24.0,0.02,619.52775,831
0.0023455554619431496,1.0658454895019531,5901,0.05,319872,54,24.0,0.02,629.7825,832
0.001069950289092958,2.336556911468506,5908,0.05,320256,54,24.0,0.02,629.8924999999999,833
0.0011442151153460145,2.184903621673584,5916,0.05,320640,54,24.0,0.02,629.37425,834
0.00019507657270878553,12.81548023223877,5923,0.05,321024,54,24.0,0.02,626.63625,835
0.00018982710025738925,13.169878959655762,5930,0.05,321408,54,24.0,0.02,626.001875,836
0.0007703933515585959,3.2450950145721436,5937,0.05,321792,54,24.0,0.02,627.4948125,837
0.003480213228613138,0.7183466553688049,5944,0.05,322176,54,24.0,0.02,629.7375,838
0.0001948460121639073,12.830644607543945,5951,0.05,322560,54,24.0,0.02,626.253625,839
0.00011077684030169621,22.567893981933594,5958,0.05,322944,54,24.0,0.02,618.384375,840
0.0012171254493296146,2.0540196895599365,5965,0.05,323328,54,24.0,0.02,628.9706249999999,841
0.0007560460944660008,3.3066763877868652,5972,0.05,323712,54,24.0,0.02,628.88225,842
0.00011764840019168332,21.249757766723633,5979,0.05,324096,54,24.0,0.02,620.0095,843
0.0007808402297087014,3.201678991317749,5986,0.05,324480,54,24.0,0.02,628.5024999999999,844
0.0005404460243880749,4.6258087158203125,5993,0.05,324864,54,24.0,0.02,628.0695000000001,845
0.000196646768017672,12.713150978088379,6000,0.05,325248,54,24.0,0.02,626.4657500000001,846
0.001291589462198317,1.935599446296692,6007,0.05,325632,54,24.0,0.02,629.1099999999999,847
0.00011861293023684993,21.07695960998535,6014,0.05,326016,54,24.0,0.02,623.798125,848
0.0008579738205298781,2.913841485977173,6021,0.05,326400,54,24.0,0.02,628.9821875,849
0.001375997788272798,1.8168632984161377,6028,0.05,326784,54,24.0,0.02,629.520625,850
0.0008250565733760595,3.030095100402832,6035,0.05,327168,54,24.0,0.02,628.925,851
0.0010495939059183002,2.38187313079834,6042,0.05,327552,54,24.0,0.02,629.1004375,852
0.0014463429106399417,1.7284972667694092,6049,0.05,327936,54,24.0,0.02,629.869375,853
0.0001950981968548149,12.814059257507324,6055,0.05,328320,54,24.0,0.02,626.98,854
0.001752930344082415,1.4261831045150757,6062,0.05,328704,54,24.0,0.02,630.663875,855
0.0001453131262678653,17.204227447509766,6070,0.05,329088,54,24.0,0.02,623.5250000000001,856
0.0001436269230907783,17.406206130981445,6077,0.05,329472,54,24.0,0.02,623.765625,857
0.0020089352037757635,1.2444401979446411,6084,0.05,329856,54,24.0,0.02,630.01625,858
0.0014033899642527103,1.7814006805419922,6091,0.05,330240,54,24.0,0.02,629.9675,859
0.00020273776317480952,12.33120059967041,6098,0.05,330624,54,24.0,0.02,626.471875,860
0.0018730807350948453,1.3346993923187256,6105,0.05,331008,54,24.0,0.02,631.2268125,861
0.00013830341049470007,18.07619857788086,6112,0.05,331392,54,24.0,0.02,624.0521875,862
0.0008735096780583262,2.8620171546936035,6119,0.05,331776,54,24.0,0.02,629.24625,863
0.00019775930559262633,12.641630172729492,6126,0.05,332160,54,24.0,0.02,627.11475,864
0.00018172904674429446,13.756744384765625,6133,0.05,332544,54,24.0,0.02,627.1655625000001,865
0.0009968990925699472,2.5077762603759766,6140,0.05,332928,54,24.0,0.02,629.9412500000001,866
0.001996665960177779,1.252087116241455,6147,0.05,333312,54,24.0,0.02,630.8740625,867
0.00019324233289808035,12.93712329864502,6154,0.05,333696,54,24.0,0.02,627.5519999999999,868
0.0001902732183225453,13.138999938964844,6162,0.05,334080,54,24.0,0.02,628.06625,869
3.756111254915595e-05,66.55819702148438,6169,0.05,334464,54,24.0,0.02,613.8895,870
0.0003158456820528954,7.915257930755615,6176,0.05,334848,54,24.0,0.02,628.0175,871
4.9713358748704195e-05,50.288291931152344,6183,0.05,335232,54,24.0,0.02,610.73,872
0.0021724796388298273,1.1507586240768433,6190,0.05,335616,54,24.0,0.02,631.05625,873
0.00019355012045707554,12.916550636291504,6197,0.05,336000,54,24.0,0.02,628.340625,874
0.00018728431314229965,13.348688125610352,6204,0.05,336384,54,24.0,0.02,626.36375,875
2.6844072635867633e-05,93.13042449951172,6211,0.05,336768,54,24.0,0.02,605.060875,876
0.0002294899895787239,10.893721580505371,6218,0.05,337152,54,24.0,0.02,626.5554999999999,877
0.00011977719987044111,20.872085571289062,6225,0.05,337536,54,24.0,0.02,621.9204374999999,878
0.0017658546566963196,1.4157449007034302,6232,0.05,337920,54,24.0,0.02,631.3975,879
0.00019737507682293653,12.666239738464355,6239,0.05,338304,54,24.0,0.02,628.0037500000001,880
0.0014898638473823667,1.678005576133728,6246,0.05,338688,54,24.0,0.02,631.332375,881
0.000149702318594791,16.69980812072754,6253,0.05,339072,54,24.0,0.02,624.7079375000001,882
1.2418908227118663e-05,201.30593872070312,6260,0.05,339456,54,24.0,0.02,560.4090625,883
2.0508845409494825e-05,121.89862060546875,6267,0.05,339840,54,24.0,0.02,600.54375,884
4.1370101826032624e-05,60.43011474609375,6274,0.05,340224,54,24.0,0.02,615.8025,885
0.000164709854288958,15.178204536437988,6281,0.05,340608,54,24.0,0.02,625.3481875,886
0.00011444675328675658,21.844219207763672,6288,0.05,340992,54,24.0,0.02,619.9063125,887
0.00018832905334420502,13.274638175964355,6295,0.05,341376,54,24.0,0.02,627.469375,888
0.001213221112266183,2.0606298446655273,6301,0.05,341760,54,24.0,0.02,630.5291875,889
0.0018050979124382138,1.384966254234314,6309,0.05,342144,54,24.0,0.02,631.1885,890
8.02477643446764e-06,311.53515625,6315,0.05,342528,54,24.0,0.02,544.7046875000001,891
0.00013102746743243188,19.07996940612793,6323,0.05,342912,54,24.0,0.02,622.451375,892
0.00019401832832954824,12.885379791259766,6330,0.05,343296,54,24.0,0.02,626.5615625,893
0.00019398119184188545,12.887846946716309,6337,0.05,343680,54,24.0,0.02,626.974375,894
3.847761399811134e-05,64.97283935546875,6343,0.05,344064,54,24.0,0.02,613.0295000000001,895
0.0004254489904269576,5.876144886016846,6350,0.05,344448,54,24.0,0.02,627.697375,896
0.0007472060970030725,3.345796585083008,6358,0.05,344832,54,24.0,0.02,630.5708125000001,897
0.0001850344706326723,13.510994911193848,6365,0.05,345216,54,24.0,0.02,626.881875,898
0.0017290482064709067,1.4458820819854736,6372,0.05,345600,54,24.0,0.02,631.8512499999999,899
0.00018804457795340568,13.294719696044922,6379,0.05,345984,54,24.0,0.02,627.78475,900
0.000413497124100104,6.04599142074585,6385,0.05,346368,54,24.0,0.02,628.815,901
0.00018939755682367831,13.199748039245605,6393,0.05,346752,54,24.0,0.02,628.4990625,902
0.0018986101495102048,1.316752552986145,6399,0.05,347136,54,24.0,0.02,631.16875,903
2.832233440130949e-05,88.26956176757812,6406,0.05,347520,54,24.0,0.02,598.6125,904
0.00012780823453795165,19.56055450439453,6413,0.05,347904,54,24.0,0.02,624.642875,905
0.00019139033975079656,13.062310218811035,6420,0.05,348288,54,24.0,0.02,628.5089375,906
0.0020419140346348286,1.2243412733078003,6427,0.05,348672,54,24.0,0.02,631.6062499999999,907
1.2929684089613147e-05,193.35353088378906,6434,0.05,349056,54,24.0,0.02,578.6979375,908
3.892622044077143e-05,64.22406005859375,6441,0.05,349440,54,24.0,0.02,608.824125,909
0.00018081629241351038,13.826188087463379,6448,0.05,349824,54,24.0,0.02,626.9024999999999,910
0.00019095320021733642,13.09221363067627,6454,0.05,350208,54,24.0,0.02,625.835,911
0.00017343937361147255,14.414258003234863,6461,0.05,350592,54,24.0,0.02,627.1468749999999,912
0.0009163958602584898,2.7280783653259277,6468,0.05,350976,54,24.0,0.02,629.9806249999999,913
0.0013598516816273332,1.8384357690811157,6475,0.05,351360,54,24.0,0.02,631.3887500000001,914
4.084833926754072e-05,61.20199966430664,6482,0.05,351744,54,24.0,0.02,614.94,915
0.000718254828825593,3.480658531188965,6489,0.05,352128,54,24.0,0.02,629.88375,916
0.0016457581659778953,1.5190566778182983,6496,0.05,352512,54,24.0,0.02,631.5628750000001,917
0.0001921103976201266,13.013349533081055,6503,0.05,352896,54,24.0,0.02,628.3191875000001,918
0.00018021650612354279,13.87220287322998,6510,0.05,353280,54,24.0,0.02,627.035125,919
0.00041211178177036345,6.066314697265625,6517,0.05,353664,54,24.0,0.02,628.7905000000001,920
1.2893164239358157e-05,193.9011993408203,6524,0.05,354048,54,24.0,0.02,579.93875,921
0.0008785525569692254,2.8455893993377686,6531,0.05,354432,54,24.0,0.02,630.597625,922
0.00016441461048088968,15.205461502075195,6538,0.05,354816,54,24.0,0.02,626.364625,923
0.0008366226684302092,2.9882044792175293,6545,0.05,355200,54,24.0,0.02,631.1375,924
0.0007956653134897351,3.142024278640747,6552,0.05,355584,54,24.0,0.02,630.278625,925
0.00018838299729395658,13.27083683013916,6560,0.05,355968,54,24.0,0.02,628.645,926
1.4407847629627213e-05,173.51654052734375,6567,0.05,356352,54,24.0,0.02,588.827875,927
0.0012503311736509204,1.9994699954986572,6574,0.05,356736,54,24.0,0.02,631.643125,928
0.0001386038784403354,18.037012100219727,6581,0.05,357120,54,24.0,0.02,624.0106250000001,929
0.0001095015904866159,22.830718994140625,6588,0.05,357504,54,24.0,0.02,620.8787500000001,930
0.0009234833996742964,2.7071409225463867,6595,0.05,357888,54,24.0,0.02,631.1146875000001,931
0.0020296089351177216,1.2317641973495483,6602,0.05,358272,54,24.0,0.02,631.6075000000001,932
0.00019208501907996833,13.015069961547852,6609,0.05,358656,54,24.0,0.02,628.52775,933
0.00018705596448853612,13.364983558654785,6616,0.05,359040,54,24.0,0.02,627.990625,934
3.568772444850765e-05,70.05209350585938,6623,0.05,359424,54,24.0,0.02,613.178125,935
8.9411718363408e-05,27.960542678833008,6630,0.05,359808,54,24.0,0.02,623.626625,936
0.00021112187823746353,11.841501235961914,6637,0.05,360192,54,24.0,0.02,628.1893749999999,937
0.000522217305842787,4.787278652191162,6644,0.05,360576,54,24.0,0.02,630.1537500000001,938
6.69084829496569e-06,373.6446838378906,6650,0.05,360960,54,24.0,0.02,531.9759375,939
3.8650628994219005e-05,64.68199920654297,6658,0.05,361344,54,24.0,0.02,609.2739999999999,940
0.0013001480838283896,1.9228578805923462,6664,0.05,361728,54,24.0,0.02,630.751875,941
8.078342034423258e-06,309.46942138671875,6671,0.05,362112,54,24.0,0.02,517.0904375,942
0.0018492756644263864,1.3518805503845215,6678,0.05,362496,54,24.0,0.02,630.7623125,943
3.6553145037032664e-05,68.39356231689453,6686,0.05,362880,54,24.0,0.02,612.5313125,944
0.0010883703362196684,2.2970118522644043,6693,0.05,363264,54,24.0,0.02,630.83575,945
0.0014628813369199634,1.7089558839797974,6700,0.05,363648,54,24.0,0.02,630.9849999999999,946
3.716277933563106e-05,67.2716064453125,6707,0.05,364032,54,24.0,0.02,610.253125,947
3.738448504009284e-05,66.8726577758789,6714,0.05,364416,54,24.0,0.02,613.5005,948
0.00040610990254208446,6.155969142913818,6721,0.05,364800,54,24.0,0.02,628.65525,949
0.00018746098794508725,13.336108207702637,6728,0.05,365184,54,24.0,0.02,626.8875,950
0.00018244855164084584,13.702492713928223,6735,0.05,365568,54,24.0,0.02,625.7149999999999,951
0.0007689835620112717,3.251044511795044,6742,0.05,365952,54,24.0,0.02,629.98525,952
0.001337073859758675,1.869754433631897,6749,0.05,366336,54,24.0,0.02,630.319375,953
0.0012448022607713938,2.0083508491516113,6756,0.05,366720,54,24.0,0.02,631.14625,954
0.00019199003872927278,13.02150821685791,6763,0.05,367104,54,24.0,0.02,628.531,955
0.00017124682199209929,14.598810195922852,6770,0.05,367488,54,24.0,0.02,627.2492500000001,956
5.752276024395542e-07,4346.10546875,6777,0.05,367872,54,24.0,0.02,-474.9162499999999,957
8.762764991843142e-06,285.2980651855469,6784,0.05,368256,54,24.0,0.02,554.842,958
0.0005863652331754565,4.263554096221924,6791,0.05,368640,54,24.0,0.02,630.23875,959
0.0008700074977241457,2.8735382556915283,6798,0.05,369024,54,24.0,0.02,630.634625,960
0.0028525509405881166,0.8764083981513977,6806,0.05,369408,54,24.0,0.02,631.793125,961
0.0001909963903017342,13.089251518249512,6813,0.05,369792,54,24.0,0.02,628.8294374999999,962
3.998037936980836e-05,62.530670166015625,6820,0.05,370176,54,24.0,0.02,612.651875,963
0.0008548485348001122,2.924494504928589,6827,0.05,370560,54,24.0,0.02,630.0733749999999,964
9.679849881649716e-07,2582.6845703125,6834,0.05,370944,54,24.0,0.02,-22.544062500000052,965
0.0020041908137500286,1.24738609790802,6841,0.05,371328,54,24.0,0.02,631.2887499999999,966
0.002161417156457901,1.1566483974456787,6848,0.05,371712,54,24.0,0.02,631.416875,967
0.003082911018282175,0.8109217286109924,6855,0.05,372096,54,24.0,0.02,631.7993749999999,968
0.00019310720381326973,12.94617748260498,6862,0.05,372480,54,24.0,0.02,627.1700000000001,969
0.0007844886858947575,3.18678879737854,6869,0.05,372864,54,24.0,0.02,630.4296875,970
1.7877022401080467e-05,139.8443145751953,6876,0.05,373248,54,24.0,0.02,591.940625,971
0.00019142513338010758,13.059935569763184,6883,0.05,373632,54,24.0,0.02,626.4925000000001,972
0.0006853532395325601,3.6477537155151367,6890,0.05,374016,54,24.0,0.02,630.62375,973
0.0005055113579146564,4.9454874992370605,6897,0.05,374400,54,24.0,0.02,630.3325,974
3.519880920066498e-05,71.02513122558594,6904,0.05,374784,54,24.0,0.02,612.546875,975
0.00018279979121871293,13.676164627075195,6911,0.05,375168,54,24.0,0.02,627.14125,976
0.0013273912481963634,1.883393406867981,6919,0.05,375552,54,24.0,0.02,630.995,977
0.00019348386558704078,12.920973777770996,6926,0.05,375936,54,24.0,0.02,628.16125,978
0.0009031325462274253,2.7681427001953125,6932,0.05,376320,54,24.0,0.02,630.2774999999999,979
0.0005859489901922643,4.26658296585083,6940,0.05,376704,54,24.0,0.02,630.02625,980
0.001794857089407742,1.3928683996200562,6947,0.05,377088,54,24.0,0.02,631.385625,981
0.0003610714338719845,6.923837661743164,6954,0.05,377472,54,24.0,0.02,630.1643750000001,982
0.00018900699797086418,13.227023124694824,6961,0.05,377856,54,24.0,0.02,627.3898750000001,983
5.742385269513761e-07,4353.59130859375,6969,0.05,378240,54,24.0,0.02,-457.2550000000001,984
0.00032756986911408603,7.631958961486816,6976,0.05,378624,54,24.0,0.02,628.666875,985
0.00010999977530445904,22.727319717407227,6983,0.05,379008,54,24.0,0.02,617.9675625,986
0.00014614300744142383,17.106531143188477,6990,0.05,379392,54,24.0,0.02,624.450625,987
0.0007004659273661673,3.5690526962280273,6997,0.05,379776,54,24.0,0.02,628.7719999999999,988
1.2890350262750871e-05,193.94351196289062,7004,0.05,380160,54,24.0,0.02,581.6778750000001,989
0.0012117123696953058,2.0631957054138184,7011,0.05,380544,54,24.0,0.02,630.824375,990
0.0007139203371480107,3.501790761947632,7018,0.05,380928,54,24.0,0.02,629.6868750000001,991
0.0001758203434292227,14.219058990478516,7025,0.05,381312,54,24.0,0.02,626.755625,992
9.839591075433418e-05,25.40755844116211,7032,0.05,381696,54,24.0,0.02,617.8131249999999,993
0.000852239434607327,2.9334475994110107,7040,0.05,382080,54,24.0,0.02,630.211875,994
0.0013364629121497273,1.870609164237976,7047,0.05,382464,54,24.0,0.02,631.5151249999999,995
0.0001621999399503693,15.413076400756836,7054,0.05,382848,54,24.0,0.02,628.120625,996
0.0005312931607477367,4.70550012588501,7062,0.05,383232,54,24.0,0.02,630.210625,997
0.000190084901987575,13.152017593383789,7069,0.05,383616,54,24.0,0.02,627.72,998
0.001110774464905262,2.2506816387176514,7075,0.05,384000,54,24.0,0.02,630.55,999
0.0017709862440824509,1.4116426706314087,7083,0.05,384384,54,24.0,0.02,631.21375,1000
0.002836078405380249,0.8814988136291504,7090,0.05,384768,54,24.0,0.02,631.76125,1001
0.0026531361509114504,0.9422808885574341,7097,0.05,385152,54,24.0,0.02,631.813125,1002
0.00022321820142678916,11.199803352355957,7104,0.05,385536,54,24.0,0.02,629.0445000000001,1003
0.002030055271461606,1.2314934730529785,7111,0.05,385920,54,24.0,0.02,631.4970000000001,1004
5.744579425481788e-07,4351.9287109375,7118,0.05,386304,54,24.0,0.02,-457.50374999999997,1005
0.00018538690346758813,13.485309600830078,7125,0.05,386688,54,24.0,0.02,628.415,1006
0.0021387236192822456,1.1689213514328003,7132,0.05,387072,54,24.0,0.02,631.48125,1007
0.00017547610332258046,14.246953964233398,7139,0.05,387456,54,24.0,0.02,626.38625,1008
0.00013572101306635886,18.42013931274414,7147,0.05,387840,54,24.0,0.02,622.3243749999999,1009
0.00011484071001177654,21.769283294677734,7154,0.05,388224,54,24.0,0.02,625.127,1010
0.0012941010063514113,1.9318429231643677,7161,0.05,388608,54,24.0,0.02,630.2171249999999,1011
8.87110218172893e-06,281.81390380859375,7168,0.05,388992,54,24.0,0.02,560.14625,1012
0.0001539798831799999,16.23588752746582,7175,0.05,389376,54,24.0,0.02,626.4715,1013
0.0008779609925113618,2.8475067615509033,7182,0.05,389760,54,24.0,0.02,629.91875,1014
0.00019058318866882473,13.117630958557129,7190,0.05,390144,54,24.0,0.02,627.9489375,1015
0.0017489766469225287,1.4294071197509766,7197,0.05,390528,54,24.0,0.02,631.228375,1016
0.0006199402851052582,4.032646656036377,7204,0.05,390912,54,24.0,0.02,629.0843749999999,1017
0.0017874141922220588,1.3986684083938599,7211,0.05,391296,54,24.0,0.02,631.1854999999999,1018
3.454976103967056e-05,72.3593978881836,7219,0.05,391680,54,24.0,0.02,613.2003124999999,1019
0.0008428774308413267,2.9660298824310303,7226,0.05,392064,54,24.0,0.02,630.806875,1020
0.0006921578897163272,3.6118924617767334,7233,0.05,392448,54,24.0,0.02,630.558,1021
3.876115079037845e-05,64.49756622314453,7241,0.05,392832,54,24.0,0.02,615.44025,1022
0.0005774274468421936,4.329547882080078,7248,0.05,393216,54,24.0,0.02,630.5440625000001,1023
9.656440624894458e-07,2588.945556640625,7256,0.05,393600,54,24.0,0.02,-15.184624999999983,1024
0.0006102955085225403,4.096375942230225,7265,0.05,393984,54,24.0,0.02,630.448125,1025
0.00019176764180883765,13.03661060333252,7273,0.05,394368,54,24.0,0.02,627.4312500000001,1026
0.0001791619142750278,13.953858375549316,7282,0.05,394752,54,24.0,0.02,627.8631250000001,1027
0.002833934035152197,0.8821657299995422,7291,0.05,395136,54,24.0,0.02,631.98625,1028
