time/episodes,time/fps,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/actor_loss,train/n_updates,train/ent_coef_loss,train/ent_coef,train/learning_rate,train/critic_loss
13072,23,13533,-7421.625129999999,313728,24.0,3649.699462890625,313627,0.1724170595407486,0.6876879334449768,0.0003,346457.25
13076,23,13538,-7400.567100000001,313824,24.0,3710.1181640625,313723,0.21172170341014862,0.6865655779838562,0.0003,201300.1875
13080,23,13542,-7367.846460000001,313920,24.0,3457.227294921875,313819,0.29526540637016296,0.6848732829093933,0.0003,124580.765625
13084,23,13546,-7346.27412,314016,24.0,3409.0361328125,313915,0.2316388189792633,0.6861174702644348,0.0003,77459.453125
13088,23,13550,-7347.2222,314112,24.0,3378.48876953125,314011,-0.05129760503768921,0.6812509298324585,0.0003,204453.65625
13092,23,13554,-7340.22368,314208,24.0,3433.34375,314107,-0.22528168559074402,0.6730481386184692,0.0003,71266.484375
13096,23,13559,-7347.538530000002,314304,24.0,3374.879638671875,314203,0.1905684769153595,0.6773314476013184,0.0003,262697.25
13100,23,13563,-7331.324420000001,314400,24.0,3482.86865234375,314299,-0.028362467885017395,0.6734533309936523,0.0003,193715.46875
13104,23,13567,-7325.874019999999,314496,24.0,3359.276611328125,314395,0.38705238699913025,0.6742669343948364,0.0003,118332.046875
13108,23,13571,-7324.934420000001,314592,24.0,3388.236328125,314491,0.10104088485240936,0.6761948466300964,0.0003,210964.5625
13112,23,13575,-7343.52235,314688,24.0,3408.088623046875,314587,-0.01869993284344673,0.6856634020805359,0.0003,120248.0234375
13116,23,13579,-7353.235060000001,314784,24.0,3454.003662109375,314683,-0.5158929824829102,0.6915202140808105,0.0003,144651.03125
13120,23,13583,-7340.59393,314880,24.0,3252.10791015625,314779,0.16428682208061218,0.696673572063446,0.0003,71148.515625
13124,23,13588,-7285.952869999999,314976,24.0,3491.28955078125,314875,0.5133252143859863,0.7037382125854492,0.0003,165291.96875
13128,23,13592,-7296.407380000001,315072,24.0,3343.93310546875,314971,-0.2685319483280182,0.7102592587471008,0.0003,167446.3125
13132,23,13596,-7297.860560000001,315168,24.0,3377.306640625,315067,0.5105063915252686,0.7131704688072205,0.0003,272081.0625
13136,23,13600,-7287.218199999999,315264,24.0,3225.463134765625,315163,0.20372778177261353,0.7109032869338989,0.0003,176799.34375
13140,23,13604,-7284.42593,315360,24.0,3556.45068359375,315259,0.035199716687202454,0.7090644240379333,0.0003,183915.484375
13144,23,13608,-7261.037719999998,315456,24.0,3274.76123046875,315355,0.01505964994430542,0.7037476301193237,0.0003,168967.71875
13148,23,13613,-7228.24106,315552,24.0,3371.3173828125,315451,-0.4107740521430969,0.7009780406951904,0.0003,80579.703125
13152,23,13617,-7216.501799999999,315648,24.0,3541.978759765625,315547,-0.37067264318466187,0.7030921578407288,0.0003,90177.1328125
13156,23,13621,-7175.8443099999995,315744,24.0,3286.15771484375,315643,-0.2103395313024521,0.696888267993927,0.0003,152832.40625
13160,23,13625,-7177.44588,315840,24.0,3369.564697265625,315739,-0.20156565308570862,0.6964864134788513,0.0003,89680.765625
13164,23,13629,-7156.35544,315936,24.0,3241.05859375,315835,-0.07477506995201111,0.6976025104522705,0.0003,104448.7421875
13168,23,13634,-7161.20174,316032,24.0,3437.60595703125,315931,-0.1950429081916809,0.6919119358062744,0.0003,80019.7109375
13172,23,13638,-7126.581109999999,316128,24.0,3783.59521484375,316027,0.20130756497383118,0.69416743516922,0.0003,357637.4375
13176,23,13642,-7110.77787,316224,24.0,3380.184814453125,316123,0.38916319608688354,0.6951280236244202,0.0003,462810.1875
13180,23,13646,-7120.708100000001,316320,24.0,3393.5537109375,316219,-0.31111395359039307,0.695780336856842,0.0003,89722.421875
13184,23,13650,-7123.32882,316416,24.0,3328.991943359375,316315,0.06385035067796707,0.693879246711731,0.0003,154729.8125
13188,23,13655,-7146.312250000001,316512,24.0,3551.440185546875,316411,0.5373535752296448,0.6890658140182495,0.0003,185195.53125
13192,23,13659,-7144.86441,316608,24.0,3461.98486328125,316507,-0.09993551671504974,0.6955752372741699,0.0003,182676.0625
13196,23,13663,-7159.241049999999,316704,24.0,3686.0478515625,316603,-0.08634307980537415,0.6972907185554504,0.0003,213257.25
13200,23,13668,-7183.272600000001,316800,24.0,3232.43505859375,316699,0.12027301639318466,0.6992843151092529,0.0003,120571.890625
13204,23,13672,-7225.218319999999,316896,24.0,3513.92041015625,316795,-0.4544333517551422,0.6988893151283264,0.0003,144949.65625
13208,23,13676,-7231.76719,316992,24.0,3804.861328125,316891,-0.0658055990934372,0.6991909146308899,0.0003,126519.03125
13212,23,13680,-7234.436739999999,317088,24.0,3551.56884765625,316987,0.23651809990406036,0.7027765512466431,0.0003,125940.6640625
13216,23,13684,-7242.57516,317184,24.0,3522.95703125,317083,-0.2901889681816101,0.6989222764968872,0.0003,75516.34375
13220,23,13689,-7255.362730000001,317280,24.0,3480.342529296875,317179,-0.05027139559388161,0.6977711915969849,0.0003,187427.6875
13224,23,13693,-7309.177659999999,317376,24.0,3315.413330078125,317275,-0.38307705521583557,0.6920642852783203,0.0003,404583.9375
13228,23,13697,-7314.717360000001,317472,24.0,3365.38671875,317371,-0.18866212666034698,0.6911231875419617,0.0003,79264.03125
13232,23,13701,-7294.70692,317568,24.0,3441.428466796875,317467,-0.042815644294023514,0.6878485679626465,0.0003,323241.375
13236,23,13705,-7297.757109999999,317664,24.0,3572.66064453125,317563,-0.3459327518939972,0.687138020992279,0.0003,98873.359375
13240,23,13709,-7289.4020900000005,317760,24.0,3443.917724609375,317659,-0.3781861662864685,0.6871835589408875,0.0003,139960.90625
13244,23,13713,-7280.03495,317856,24.0,3153.732177734375,317755,-0.3205614984035492,0.6853496432304382,0.0003,131539.3125
13248,23,13718,-7304.27427,317952,24.0,3524.092529296875,317851,0.2871392071247101,0.6878657937049866,0.0003,59794.828125
13252,23,13722,-7272.065820000001,318048,24.0,3298.400390625,317947,0.5247844457626343,0.6873799562454224,0.0003,119537.265625
13256,23,13726,-7295.9135,318144,24.0,3306.4248046875,318043,0.16419950127601624,0.691028356552124,0.0003,183266.59375
13260,23,13731,-7269.94716,318240,24.0,3319.762451171875,318139,0.2721748352050781,0.6941131353378296,0.0003,202851.125
13264,23,13735,-7322.306799999999,318336,24.0,3406.5361328125,318235,-0.15199017524719238,0.6927053332328796,0.0003,79666.78125
13268,23,13739,-7306.821599999999,318432,24.0,3436.0224609375,318331,-0.650080680847168,0.6922925710678101,0.0003,172487.625
13272,23,13744,-7314.377160000001,318528,24.0,3390.6728515625,318427,0.44690802693367004,0.6916592121124268,0.0003,192343.875
13276,23,13748,-7338.801849999998,318624,24.0,3448.168212890625,318523,-0.45715516805648804,0.6932368278503418,0.0003,297920.8125
13280,23,13752,-7329.466609999999,318720,24.0,3407.39794921875,318619,0.2373858094215393,0.6963087320327759,0.0003,177601.1875
13284,23,13756,-7359.248309999999,318816,24.0,3412.544189453125,318715,0.5157949924468994,0.7003635764122009,0.0003,210863.125
13288,23,13761,-7307.1642999999995,318912,24.0,3328.2451171875,318811,-0.6838344931602478,0.6979884505271912,0.0003,81275.203125
13292,23,13765,-7316.556630000001,319008,24.0,3198.6240234375,318907,0.14959532022476196,0.6978538036346436,0.0003,190910.65625
13296,23,13769,-7337.943149999999,319104,24.0,3334.544921875,319003,-0.05208135023713112,0.6962775588035583,0.0003,76019.2890625
13300,23,13773,-7332.4983600000005,319200,24.0,3439.65869140625,319099,-0.15223881602287292,0.6978827118873596,0.0003,243132.78125
13304,23,13778,-7295.12878,319296,24.0,3528.978271484375,319195,0.10973768681287766,0.6932029724121094,0.0003,266760.0625
13308,23,13782,-7305.8374300000005,319392,24.0,3432.19384765625,319291,-0.271253377199173,0.6928200125694275,0.0003,334227.5625
13312,23,13786,-7284.926670000002,319488,24.0,3511.6181640625,319387,-0.21857203543186188,0.694354772567749,0.0003,106576.1015625
13316,23,13791,-7255.86501,319584,24.0,3212.655517578125,319483,-0.5969856977462769,0.6938920021057129,0.0003,204199.84375
13320,23,13795,-7231.9651699999995,319680,24.0,3775.282470703125,319579,0.1402202844619751,0.6920340061187744,0.0003,277809.1875
13324,23,13799,-7213.8055,319776,24.0,3383.428466796875,319675,-0.5294201970100403,0.6889016032218933,0.0003,66121.84375
13328,23,13804,-7204.93509,319872,24.0,3448.4921875,319771,0.630181610584259,0.688563883304596,0.0003,156805.5
13332,23,13808,-7260.839829999999,319968,24.0,3535.782470703125,319867,0.13437534868717194,0.6921676397323608,0.0003,88484.1171875
13336,23,13813,-7250.778190000001,320064,24.0,3182.90771484375,319963,-0.5300555229187012,0.6940789818763733,0.0003,47686.5703125
13340,23,13817,-7254.71964,320160,24.0,3419.12548828125,320059,-0.0680314227938652,0.6946694254875183,0.0003,118717.796875
13344,23,13821,-7247.231989999999,320256,24.0,3744.7861328125,320155,-0.06722651422023773,0.6914372444152832,0.0003,146136.8125
13348,23,13825,-7273.38248,320352,24.0,3481.61181640625,320251,-0.13960164785385132,0.6902531981468201,0.0003,100418.328125
13352,23,13830,-7270.20879,320448,24.0,3065.310302734375,320347,0.009201008826494217,0.6944220066070557,0.0003,176701.0
13356,23,13834,-7231.00567,320544,24.0,3641.882568359375,320443,-0.4499706029891968,0.6954193711280823,0.0003,137667.828125
13360,23,13838,-7270.11137,320640,24.0,3454.213134765625,320539,0.04325127601623535,0.6910368204116821,0.0003,164499.625
13364,23,13842,-7229.062519999999,320736,24.0,3319.65625,320635,-0.156178280711174,0.6935097575187683,0.0003,99498.078125
13368,23,13846,-7220.8713099999995,320832,24.0,3308.052734375,320731,-0.3850800096988678,0.6910383105278015,0.0003,73852.34375
13372,23,13850,-7194.690740000002,320928,24.0,3342.47314453125,320827,-0.042502328753471375,0.6943241953849792,0.0003,129091.015625
13376,23,13854,-7193.650560000001,321024,24.0,3395.686767578125,320923,-0.41466259956359863,0.6935012340545654,0.0003,168229.203125
13380,23,13859,-7182.376390000002,321120,24.0,3376.712890625,321019,-0.13950666785240173,0.6909775137901306,0.0003,99421.984375
13384,23,13863,-7165.784720000001,321216,24.0,3548.987548828125,321115,-0.3763893246650696,0.6925495266914368,0.0003,81732.21875
13388,23,13867,-7164.243730000001,321312,24.0,3407.0595703125,321211,-0.5330967903137207,0.6929764151573181,0.0003,118220.53125
13392,23,13871,-7151.8602599999995,321408,24.0,3465.28564453125,321307,0.14918190240859985,0.6963721513748169,0.0003,229396.859375
13396,23,13876,-7097.531930000001,321504,24.0,3467.092041015625,321403,0.36055299639701843,0.6964418888092041,0.0003,390854.5625
13400,23,13880,-7052.804529999999,321600,24.0,3555.766357421875,321499,0.17959553003311157,0.6954026818275452,0.0003,157161.515625
13404,23,13884,-7045.79365,321696,24.0,3373.080078125,321595,-0.36241552233695984,0.6983436346054077,0.0003,71344.78125
13408,23,13888,-7026.902619999999,321792,24.0,3654.212158203125,321691,-0.17949865758419037,0.7033865451812744,0.0003,78781.09375
13412,23,13892,-7027.82248,321888,24.0,3603.12451171875,321787,0.2708194851875305,0.7022413015365601,0.0003,110785.1328125
13416,23,13896,-7050.767009999998,321984,24.0,3502.134765625,321883,0.16025961935520172,0.7029790282249451,0.0003,65176.1328125
13420,23,13900,-7017.349379999999,322080,24.0,3517.254150390625,321979,0.1208910346031189,0.702682375907898,0.0003,79628.15625
13424,23,13904,-7009.9510199999995,322176,24.0,3450.158203125,322075,0.12289376556873322,0.7020218372344971,0.0003,88045.53125
13428,23,13908,-6999.075340000001,322272,24.0,3784.33935546875,322171,-0.1850203573703766,0.7040073275566101,0.0003,97102.765625
13432,23,13912,-6948.420349999999,322368,24.0,3354.45166015625,322267,-0.13977009057998657,0.7027396559715271,0.0003,543922.8125
13436,23,13917,-6919.050709999999,322464,24.0,3536.7900390625,322363,-0.028064198791980743,0.7012572884559631,0.0003,312373.8125
13440,23,13921,-6869.682589999999,322560,24.0,3606.20361328125,322459,-0.21727490425109863,0.6983298063278198,0.0003,92306.59375
13444,23,13925,-6854.40023,322656,24.0,3178.7919921875,322555,-0.29523465037345886,0.7036861777305603,0.0003,104357.515625
13448,23,13930,-6763.256520000001,322752,24.0,3491.8935546875,322651,-0.37679779529571533,0.70334392786026,0.0003,283709.25
13452,23,13934,-6770.19882,322848,24.0,3519.224365234375,322747,0.4018441438674927,0.6995682120323181,0.0003,148460.453125
13456,23,13938,-6784.568759999999,322944,24.0,3499.614990234375,322843,0.3700805902481079,0.7016009092330933,0.0003,322554.0
13460,23,13943,-6745.751790000001,323040,24.0,3259.068115234375,322939,0.19351726770401,0.7024134397506714,0.0003,316633.9375
13464,23,13947,-6710.077520000001,323136,24.0,3456.723876953125,323035,-0.4313929080963135,0.7024186253547668,0.0003,96557.546875
13468,23,13952,-6655.468069999999,323232,24.0,3372.134521484375,323131,0.03311203420162201,0.704455554485321,0.0003,107908.671875
13472,23,13956,-6659.375809999999,323328,24.0,3617.365234375,323227,0.1189940944314003,0.7007297873497009,0.0003,178940.8125
13476,23,13960,-6679.676279999999,323424,24.0,3669.66357421875,323323,0.05621391534805298,0.6965686678886414,0.0003,179162.96875
13480,23,13964,-6698.71911,323520,24.0,3362.105712890625,323419,-0.03582635521888733,0.6994965672492981,0.0003,178849.484375
13484,23,13968,-6682.632189999999,323616,24.0,3370.560546875,323515,0.08817776292562485,0.7021670937538147,0.0003,222200.3125
13488,23,13973,-6704.18329,323712,24.0,3485.10888671875,323611,-0.35584819316864014,0.6999344825744629,0.0003,109297.4375
13492,23,13977,-6719.209029999999,323808,24.0,3479.6669921875,323707,-0.12389924377202988,0.7014718055725098,0.0003,159140.9375
13496,23,13981,-6740.931540000001,323904,24.0,3387.879150390625,323803,-0.16541434824466705,0.7027666568756104,0.0003,77030.0546875
13500,23,13985,-6764.177599999999,324000,24.0,3479.7333984375,323899,-0.13266035914421082,0.7031614184379578,0.0003,159141.0
13504,23,13989,-6755.308990000001,324096,24.0,3632.3681640625,323995,-0.11456470191478729,0.7000652551651001,0.0003,105066.375
13508,23,13993,-6783.41197,324192,24.0,3424.85498046875,324091,0.01639888435602188,0.6999003291130066,0.0003,181507.53125
13512,23,13998,-6794.806780000002,324288,24.0,3463.81005859375,324187,-0.08790485560894012,0.7009158730506897,0.0003,201399.421875
13516,23,14002,-6825.19768,324384,24.0,3397.370849609375,324283,0.18215888738632202,0.6975197196006775,0.0003,171422.609375
13520,23,14006,-6881.953149999999,324480,24.0,3615.7705078125,324379,0.7314083576202393,0.6984588503837585,0.0003,250345.9375
13524,23,14010,-6901.205750000002,324576,24.0,3276.0888671875,324475,0.13126927614212036,0.7013393640518188,0.0003,283937.46875
13528,23,14014,-6909.845490000002,324672,24.0,3558.9111328125,324571,0.3830571174621582,0.6973633170127869,0.0003,137645.4375
13532,23,14018,-6933.25965,324768,24.0,3562.2255859375,324667,-0.12707722187042236,0.700157880783081,0.0003,344717.875
13536,23,14023,-6951.10842,324864,24.0,3404.8251953125,324763,-0.3738066554069519,0.7022177577018738,0.0003,157565.5625
13540,23,14027,-6964.33356,324960,24.0,3414.1328125,324859,-0.23319771885871887,0.7006785869598389,0.0003,289922.59375
13544,23,14032,-6985.220670000001,325056,24.0,3666.84912109375,324955,0.6244164705276489,0.6979303956031799,0.0003,114902.875
13548,23,14037,-7006.81875,325152,24.0,3365.6806640625,325051,0.39079511165618896,0.6987012028694153,0.0003,362655.0
13552,23,14041,-7020.166549999998,325248,24.0,3519.014404296875,325147,-0.14751294255256653,0.7032327651977539,0.0003,80496.1328125
13556,23,14045,-7052.629650000001,325344,24.0,3216.58740234375,325243,0.28306928277015686,0.7056741714477539,0.0003,203313.1875
13560,23,14049,-7019.09479,325440,24.0,3704.01416015625,325339,0.37902411818504333,0.7081175446510315,0.0003,175038.0
13564,23,14053,-7076.359010000001,325536,24.0,3585.5419921875,325435,-0.08738987147808075,0.7129470705986023,0.0003,171261.8125
13568,23,14057,-7123.743339999998,325632,24.0,3655.2509765625,325531,-0.1332426518201828,0.7088807225227356,0.0003,155488.71875
13572,23,14061,-7156.87958,325728,24.0,3583.546142578125,325627,0.5637364387512207,0.7077462077140808,0.0003,185432.15625
13576,23,14065,-7111.118529999999,325824,24.0,3492.01904296875,325723,-0.18853650987148285,0.7062296271324158,0.0003,172306.5
13580,23,14069,-7108.33968,325920,24.0,3550.319091796875,325819,0.0002487674355506897,0.7014068365097046,0.0003,79026.609375
13584,23,14074,-7136.721519999999,326016,24.0,3391.53466796875,325915,0.15981629490852356,0.6997178792953491,0.0003,175312.46875
13588,23,14078,-7151.540859999999,326112,24.0,3510.288330078125,326011,-0.13833096623420715,0.6951718330383301,0.0003,226950.90625
13592,23,14082,-7117.073029999997,326208,24.0,3371.988037109375,326107,0.3574322760105133,0.6961058974266052,0.0003,273422.53125
13596,23,14086,-7091.389450000001,326304,24.0,3697.5341796875,326203,0.48192334175109863,0.6987183690071106,0.0003,93807.234375
13600,23,14090,-7114.66601,326400,24.0,3455.3251953125,326299,-0.054382290691137314,0.6987456679344177,0.0003,153644.5625
13604,23,14094,-7089.7551300000005,326496,24.0,3474.8310546875,326395,-0.1614358127117157,0.696847677230835,0.0003,68746.84375
13608,23,14099,-7014.12237,326592,24.0,3663.292724609375,326491,0.10734988003969193,0.6941885352134705,0.0003,152524.09375
13612,23,14103,-7001.223269999999,326688,24.0,3675.921630859375,326587,0.14615675806999207,0.6954930424690247,0.0003,155360.5625
