train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean,train/step_size,train/iterations,rollout/return_std,time/total_timesteps,time/fps,train/delta_std,time/time_elapsed
0.02,645.7831249999999,24.0,0.004205763805657625,897,0.5944222211837769,344832,54,0.05,6309
0.02,645.483125,24.0,0.001370629295706749,898,1.823979377746582,345216,54,0.05,6316
0.02,646.0425,24.0,0.18653447926044464,899,0.013402223587036133,345600,54,0.05,6323
0.02,644.675625,24.0,0.0007314524846151471,900,3.4178569316864014,345984,54,0.05,6330
0.02,644.808125,24.0,0.0015540155582129955,901,1.6087353229522705,346368,54,0.05,6337
0.02,645.7862499999999,24.0,0.003724516835063696,902,0.6712278723716736,346752,54,0.05,6344
0.02,643.6187499999999,24.0,0.0006125512300059199,903,4.081291198730469,347136,54,0.05,6351
0.02,644.63,24.0,0.0008924551657401025,904,2.8012607097625732,347520,54,0.05,6358
0.02,645.385625,24.0,0.0017009414732456207,905,1.4697741270065308,347904,54,0.05,6365
0.02,645.0875,24.0,0.001023829448968172,906,2.441812515258789,348288,54,0.05,6372
0.02,645.544375,24.0,0.0018051194492727518,907,1.3849496841430664,348672,54,0.05,6379
0.02,644.964375,24.0,0.0007715427200309932,908,3.2402610778808594,349056,54,0.05,6386
0.02,645.2268750000001,24.0,0.001028241589665413,909,2.431334972381592,349440,54,0.05,6393
0.02,645.17125,24.0,0.0019011205295100808,910,1.3150137662887573,349824,54,0.05,6400
0.02,645.3231249999999,24.0,0.0013981160009279847,911,1.7881203889846802,350208,54,0.05,6407
0.02,645.42,24.0,0.001088459393940866,912,2.2968239784240723,350592,54,0.05,6414
0.02,644.4568750000001,24.0,0.001049803919158876,913,2.381396770477295,350976,54,0.05,6421
0.02,645.4975000000001,24.0,0.0016250512562692165,914,1.5384128093719482,351360,54,0.05,6428
0.02,645.5625,24.0,0.002407922176644206,915,1.0382393598556519,351744,54,0.05,6435
0.02,645.7356249999999,24.0,0.0036614984273910522,916,0.6827804446220398,352128,54,0.05,6442
0.02,645.7306249999999,24.0,0.0040667736902832985,917,0.6147377490997314,352512,54,0.05,6449
0.02,646.05,24.0,20000.0,918,0.0,352896,54,0.05,6456
0.02,644.589375,24.0,0.0007221077103167772,919,3.4620869159698486,353280,54,0.05,6464
0.02,645.893125,24.0,0.007517477031797171,920,0.3325582444667816,353664,54,0.05,6471
0.02,645.288125,24.0,0.0015273402677848935,921,1.6368322372436523,354048,54,0.05,6478
0.02,644.9112499999999,24.0,0.0010125553235411644,922,2.4690005779266357,354432,54,0.05,6485
0.02,645.683125,24.0,0.0036650209221988916,923,0.6821241974830627,354816,54,0.05,6492
0.02,645.883125,24.0,0.005406805779784918,924,0.4623800814151764,355200,54,0.05,6499
0.02,644.41,24.0,0.0006953172269277275,925,3.5954809188842773,355584,54,0.05,6506
0.02,645.1775,24.0,0.001426419010385871,926,1.7526404857635498,355968,54,0.05,6513
0.02,606.339375,24.0,1.6731659343349747e-05,927,149.41732788085938,356352,54,0.05,6520
0.02,644.10375,24.0,0.0007323570316657424,928,3.41363525390625,356736,54,0.05,6527
0.02,643.3225,24.0,0.000598415732383728,929,4.177697658538818,357120,54,0.05,6534
0.02,645.475,24.0,0.0022650843020528555,930,1.1037116050720215,357504,54,0.05,6541
0.02,645.3871875,24.0,0.002445294987410307,931,1.0223714113235474,357888,54,0.05,6549
0.02,645.780625,24.0,0.0037107800599187613,932,0.6737126708030701,358272,54,0.05,6556
0.02,645.056375,24.0,0.0010758750140666962,933,2.3236896991729736,358656,54,0.05,6563
0.02,645.463125,24.0,0.0026994156651198864,934,0.9261261820793152,359040,54,0.05,6570
0.02,644.4187499999999,24.0,0.0007800646708346903,935,3.204862117767334,359424,54,0.05,6577
0.02,643.9571874999999,24.0,0.0006341674015857279,936,3.942176580429077,359808,54,0.05,6584
0.02,644.090625,24.0,0.001005951315164566,937,2.4852094650268555,360192,54,0.05,6591
0.02,591.1949999999999,24.0,1.1636901035672054e-05,938,214.83383178710938,360576,54,0.05,6598
0.02,644.6112499999999,24.0,0.000715844624210149,939,3.492377758026123,360960,54,0.05,6606
0.02,644.9468750000001,24.0,0.0010746445041149855,940,2.326350450515747,361344,54,0.05,6612
0.02,645.576875,24.0,0.003303997218608856,941,0.7566590905189514,361728,54,0.05,6620
0.02,645.275625,24.0,0.0008875413914211094,942,2.81676983833313,362112,54,0.05,6626
0.02,645.6175,24.0,0.0028407194186002016,943,0.8800586462020874,362496,54,0.05,6634
0.02,644.3868749999999,24.0,0.0007843333296477795,944,3.187420129776001,362880,54,0.05,6641
0.02,645.66875,24.0,0.003968327771872282,945,0.6299881339073181,363264,54,0.05,6648
0.02,644.0925,24.0,0.0008235515560954809,946,3.035632371902466,363648,54,0.05,6655
0.02,645.4962499999999,24.0,0.0017219048459082842,947,1.4518803358078003,364032,54,0.05,6662
0.02,646.048125,24.0,0.33367523550987244,948,0.007492190692573786,364416,54,0.05,6669
0.02,645.925,24.0,0.0058092884719371796,949,0.43034517765045166,364800,54,0.05,6677
0.02,644.891875,24.0,0.0013269101036712527,950,1.8840762376785278,365184,54,0.05,6684
0.02,642.93875,24.0,0.0006512035033665597,951,3.839045286178589,365568,54,0.05,6691
0.02,645.665,24.0,0.003219823120161891,952,0.7764400243759155,365952,54,0.05,6698
0.02,644.7412499999999,24.0,0.0009365934529341757,953,2.6692473888397217,366336,54,0.05,6705
0.02,645.71,24.0,0.00367492507211864,954,0.6802858114242554,366720,54,0.05,6712
0.02,645.894,24.0,0.007701065856963396,955,0.3246302604675293,367104,54,0.05,6719
0.02,644.8275000000001,24.0,0.0011054481146857142,956,2.261526107788086,367488,54,0.05,6726
0.02,645.67875,24.0,0.002841716632246971,957,0.8797497749328613,367872,54,0.05,6734
0.02,645.788125,24.0,0.003720430424436927,958,0.6719651222229004,368256,54,0.05,6741
0.02,645.725625,24.0,0.003287345403805375,959,0.7604919075965881,368640,54,0.05,6748
0.02,645.7465625,24.0,0.003482961794361472,960,0.7177797555923462,369024,54,0.05,6755
0.02,644.441875,24.0,0.0006815976230427623,961,3.6678528785705566,369408,54,0.05,6762
0.02,645.946875,24.0,0.009056772105395794,962,0.27603641152381897,369792,54,0.05,6769
0.02,644.935,24.0,0.0010494343005120754,963,2.382235527038574,370176,54,0.05,6776
0.02,644.9749999999999,24.0,0.001054257620126009,964,2.3713366985321045,370560,54,0.05,6783
0.02,645.94,24.0,0.005786227528005838,965,0.4320603311061859,370944,54,0.05,6790
0.02,645.514375,24.0,0.002040730556473136,966,1.2250512838363647,371328,54,0.05,6797
0.02,594.0431249999999,24.0,1.2107750990253408e-05,967,206.4792938232422,371712,54,0.05,6805
0.02,644.538125,24.0,0.0006991914706304669,968,3.5755584239959717,372096,54,0.05,6812
0.02,644.3050000000001,24.0,0.0010169417364522815,969,2.458350896835327,372480,54,0.05,6819
0.02,645.8275,24.0,0.005141631234437227,970,0.4862268567085266,372864,54,0.05,6826
0.02,645.796875,24.0,0.006447337567806244,971,0.3877568244934082,373248,54,0.05,6833
0.02,645.575625,24.0,0.0030471670906990767,972,0.8204340934753418,373632,54,0.05,6840
0.02,568.604375,24.0,1.102573787647998e-05,973,226.7421875,374016,54,0.05,6847
0.02,644.368125,24.0,0.0006665459950454533,974,3.750678777694702,374400,54,0.05,6854
0.02,645.726875,24.0,0.0032537721563130617,975,0.7683388590812683,374784,54,0.05,6861
0.02,645.681875,24.0,0.0028685876168310642,976,0.8715088963508606,375168,54,0.05,6868
0.02,644.6925,24.0,0.0007332260720431805,977,3.4095892906188965,375552,54,0.05,6875
0.02,645.8005,24.0,0.0037576432805508375,978,0.6653105020523071,375936,54,0.05,6882
0.02,644.8863749999999,24.0,0.0011407587444409728,979,2.191523551940918,376320,54,0.05,6889
0.02,645.706875,24.0,0.003377441084012389,980,0.7402052283287048,376704,54,0.05,6896
0.02,604.138375,24.0,1.5050578440423124e-05,981,166.1065673828125,377088,54,0.05,6903
0.02,645.99,24.0,0.012679271399974823,982,0.19717209041118622,377472,54,0.05,6910
0.02,644.1793749999999,24.0,0.0006636290927417576,983,3.767164468765259,377856,54,0.05,6917
0.02,645.893125,24.0,0.005453387275338173,984,0.45843052864074707,378240,54,0.05,6924
0.02,644.4656249999999,24.0,0.0006924247718416154,985,3.6105003356933594,378624,54,0.05,6931
0.02,622.394375,24.0,2.731702261371538e-05,986,91.51802825927734,379008,54,0.05,6939
0.02,587.326875,24.0,1.0662768545444123e-05,987,234.46066284179688,379392,54,0.05,6946
0.02,644.7075,24.0,0.000912554154638201,988,2.73956298828125,379776,54,0.05,6953
0.02,644.363125,24.0,0.0007747776689939201,989,3.226731777191162,380160,54,0.05,6960
0.02,645.550625,24.0,0.001717681996524334,990,1.4554497003555298,380544,54,0.05,6967
0.02,645.3131249999999,24.0,0.0013487274991348386,991,1.853598952293396,380928,54,0.05,6974
0.02,644.765,24.0,0.0008518808754161,992,2.9346823692321777,381312,54,0.05,6981
0.02,645.285,24.0,0.00121506885625422,993,2.0574963092803955,381696,54,0.05,6988
0.02,644.861875,24.0,0.0010106851113960147,994,2.473569393157959,382080,54,0.05,6995
0.02,644.8225,24.0,0.0007303376332856715,995,3.4230740070343018,382464,54,0.05,7002
0.02,645.01875,24.0,0.0011249309172853827,996,2.222358465194702,382848,54,0.05,7009
0.02,645.243125,24.0,0.00148760003503412,997,1.6805590391159058,383232,54,0.05,7016
0.02,645.466875,24.0,0.0024446886964142323,998,1.0226249694824219,383616,54,0.05,7024
0.02,645.9024999999999,24.0,0.005395361687988043,999,0.46336084604263306,384000,54,0.05,7030
0.02,620.34375,24.0,2.5172088498948142e-05,1000,99.31634521484375,384384,54,0.05,7037
0.02,645.505,24.0,0.0018102171598002315,1001,1.381049633026123,384768,54,0.05,7044
0.02,644.153125,24.0,0.0006723471451550722,1002,3.7183167934417725,385152,54,0.05,7052
0.02,645.65125,24.0,0.002078900346532464,1003,1.2025587558746338,385536,54,0.05,7058
0.02,645.2831249999999,24.0,0.0016205438878387213,1004,1.5426918268203735,385920,54,0.05,7065
0.02,645.3824999999999,24.0,0.0011116433888673782,1005,2.248922348022461,386304,54,0.05,7073
0.02,645.78,24.0,0.003696364350616932,1006,0.6763401031494141,386688,54,0.05,7080
0.02,645.5543749999999,24.0,0.0017982334829866886,1007,1.3902530670166016,387072,54,0.05,7087
0.02,645.67625,24.0,0.0028389713261276484,1008,0.8806005120277405,387456,54,0.05,7094
0.02,645.21625,24.0,0.0010922611691057682,1009,2.2888295650482178,387840,54,0.05,7101
0.02,645.5962499999999,24.0,0.0030653486028313637,1010,0.8155678510665894,388224,54,0.05,7108
0.02,645.732125,24.0,0.003344085766002536,1011,0.7475883364677429,388608,54,0.05,7115
0.02,645.059375,24.0,0.0010804934427142143,1012,2.3137574195861816,388992,54,0.05,7122
0.02,645.41125,24.0,0.002950330963358283,1013,0.8473623991012573,389376,54,0.05,7129
0.02,644.473125,24.0,0.0006346459267660975,1014,3.9392037391662598,389760,54,0.05,7136
0.02,645.5374999999999,24.0,0.0012290867744013667,1015,2.0340301990509033,390144,54,0.05,7144
0.02,644.91625,24.0,0.0007720357971265912,1016,3.238191604614258,390528,54,0.05,7151
0.02,645.373125,24.0,0.0014625207986682653,1017,1.7093772888183594,390912,54,0.05,7158
0.02,645.4325,24.0,0.0014761899365112185,1018,1.6935489177703857,391296,54,0.05,7165
0.02,645.183125,24.0,0.0011409486178308725,1019,2.1911587715148926,391680,54,0.05,7172
0.02,645.405625,24.0,0.0018731692107394338,1020,1.3346363306045532,392064,54,0.05,7180
0.02,645.284375,24.0,0.001032754429616034,1021,2.420710802078247,392448,54,0.05,7187
0.02,645.68625,24.0,0.0036883410066366196,1022,0.6778113842010498,392832,54,0.05,7194
0.02,630.22,24.0,4.751332016894594e-05,1023,52.6168212890625,393216,54,0.05,7201
0.02,645.9975,24.0,0.01236776914447546,1024,0.20213818550109863,393600,54,0.05,7208
0.02,645.79,24.0,0.004915817175060511,1025,0.5085623264312744,393984,54,0.05,7215
0.02,645.7918749999999,24.0,0.004972054157406092,1026,0.5028101801872253,394368,54,0.05,7222
0.02,645.1875,24.0,0.0011403793469071388,1027,2.1922526359558105,394752,54,0.05,7229
0.02,645.8387499999999,24.0,0.0037841133307665586,1028,0.6606565713882446,395136,54,0.05,7236
0.02,645.8981249999999,24.0,0.007656485307961702,1029,0.3265204429626465,395520,54,0.05,7243
0.02,645.94875,24.0,0.009036133997142315,1030,0.2766668498516083,395904,54,0.05,7250
0.02,645.384375,24.0,0.0011113573564216495,1031,2.2495009899139404,396288,54,0.05,7257
0.02,645.6225,24.0,0.0026674557011574507,1032,0.9372225999832153,396672,54,0.05,7264
0.02,645.3174999999999,24.0,0.0014464461710304022,1033,1.7283738851547241,397056,54,0.05,7272
0.02,645.78625,24.0,0.003682783106341958,1034,0.6788343191146851,397440,54,0.05,7279
0.02,645.94875,24.0,0.009036133997142315,1035,0.2766668498516083,397824,54,0.05,7286
0.02,471.50249999999994,24.0,3.593665724110906e-06,1036,695.66845703125,398208,54,0.05,7293
0.02,646.05,24.0,20000.0,1037,0.0,398592,54,0.05,7300
0.02,645.6743749999999,24.0,0.0030500655993819237,1038,0.8196543455123901,398976,54,0.05,7307
0.02,645.384375,24.0,0.0011035585775971413,1039,2.2653982639312744,399360,54,0.05,7314
0.02,645.5543749999999,24.0,0.0018446882022544742,1040,1.3552424907684326,399744,54,0.05,7321
0.02,645.661875,24.0,0.001849553664214909,1041,1.3516772985458374,400128,54,0.05,7328
0.02,645.389375,24.0,0.0011222909670323133,1042,2.227586030960083,400512,54,0.05,7335
0.02,570.8779999999999,24.0,8.313912076118868e-06,1043,300.7008056640625,400896,54,0.05,7342
0.02,645.7362499999999,24.0,0.004798029083758593,1044,0.5210471749305725,401280,54,0.05,7349
0.02,405.94062499999995,24.0,3.7484028325707186e-06,1045,666.9507446289062,401664,54,0.05,7356
0.02,645.31625,24.0,0.0011261447798460722,1046,2.2199628353118896,402048,54,0.05,7363
0.02,645.433125,24.0,0.0011194737162441015,1047,2.233191967010498,402432,54,0.05,7370
0.02,645.384375,24.0,0.0011113573564216495,1048,2.2495009899139404,402816,54,0.05,7377
0.02,645.895,24.0,0.0054868911392986774,1049,0.455631285905838,403200,54,0.05,7384
0.02,645.6012499999999,24.0,0.0017965601291507483,1050,1.3915480375289917,403584,54,0.05,7391
0.02,645.9975,24.0,0.01236776914447546,1051,0.20213818550109863,403968,54,0.05,7398
0.02,645.72875,24.0,0.0028479488100856543,1052,0.877824604511261,404352,54,0.05,7405
0.02,645.684375,24.0,0.0027812945190817118,1053,0.8988618850708008,404736,54,0.05,7412
0.02,645.9456250000001,24.0,0.008761170320212841,1054,0.28534987568855286,405120,54,0.05,7419
0.02,645.33375,24.0,0.0011151098879054189,1055,2.241931200027466,405504,54,0.05,7426
0.02,645.550625,24.0,0.0017258168663829565,1056,1.4485892057418823,405888,54,0.05,7433
0.02,645.4068749999999,24.0,0.002461885567754507,1057,1.01548171043396,406272,54,0.05,7439
0.02,644.755625,24.0,0.0007643820717930794,1058,3.270615339279175,406656,54,0.05,7447
0.02,645.066875,24.0,0.0010985838016495109,1059,2.2756567001342773,407040,54,0.05,7453
0.02,645.56875,24.0,0.0028340592980384827,1060,0.8821268081665039,407424,54,0.05,7461
0.02,645.1875,24.0,0.0007246382301673293,1061,3.4499969482421875,407808,54,0.05,7468
0.02,645.350625,24.0,0.0012644353555515409,1062,1.9771668910980225,408192,54,0.05,7475
0.02,486.08624999999995,24.0,3.909904535248643e-06,1063,639.4017944335938,408576,54,0.05,7482
0.02,645.889375,24.0,0.0038910387083888054,1064,0.6425018310546875,408960,54,0.05,7489
0.02,645.1568749999999,24.0,0.0009889575885608792,1065,2.527914047241211,409344,54,0.05,7496
0.02,645.941875,24.0,0.005888317245990038,1066,0.42456939816474915,409728,54,0.05,7503
0.02,645.7306249999999,24.0,0.0033171596005558968,1067,0.7536566853523254,410112,54,0.05,7510
0.02,645.171875,24.0,0.0010961878579109907,1068,2.280630588531494,410496,54,0.05,7517
0.02,585.25875,24.0,1.0431451300974004e-05,1069,239.6598358154297,410880,54,0.05,7524
0.02,645.995625,24.0,0.012391086667776108,1070,0.20175780355930328,411264,54,0.05,7531
0.02,646.00125,24.0,0.01282102707773447,1071,0.1949920654296875,411648,54,0.05,7538
0.02,646.05,24.0,20000.0,1072,0.0,412032,54,0.05,7544
0.02,645.889375,24.0,0.0038910387083888054,1073,0.6425018310546875,412416,54,0.05,7551
0.02,645.933625,24.0,0.005893000867217779,1074,0.42423194646835327,412800,54,0.05,7558
0.02,644.818125,24.0,0.0006786922458559275,1075,3.6835546493530273,413184,54,0.05,7565
0.02,645.6793749999999,24.0,0.0036087085027247667,1076,0.6927684545516968,413568,54,0.05,7572
0.02,645.235,24.0,0.0011235178681090474,1077,2.2251534461975098,413952,54,0.05,7579
0.02,644.7762499999999,24.0,0.001095890416763723,1078,2.281249761581421,414336,54,0.05,7586
0.02,645.8462499999999,24.0,0.003067474812269211,1079,0.81500244140625,414720,54,0.05,7593
0.02,522.844375,24.0,7.488099981856067e-06,1080,333.8630676269531,415104,54,0.05,7600
0.02,644.0253124999999,24.0,0.0006201592623256147,1081,4.031222343444824,415488,54,0.05,7607
0.02,645.738125,24.0,0.004133019130676985,1082,0.6048845052719116,415872,54,0.05,7614
0.02,645.0806249999999,24.0,0.0012729380978271365,1083,1.9639602899551392,416256,54,0.05,7621
0.02,645.0631249999999,24.0,0.001351927756331861,1084,1.8492110967636108,416640,54,0.05,7628
0.02,601.3625,24.0,1.4624880350311287e-05,1085,170.94155883789062,417024,54,0.05,7635
0.02,645.6234374999999,24.0,0.0018465971807017922,1086,1.3538414239883423,417408,54,0.05,7642
0.02,586.211875,24.0,1.0755578841781244e-05,1087,232.43751525878906,417792,54,0.05,7649
0.02,645.4399999999999,24.0,0.0011194887338206172,1088,2.2331621646881104,418176,54,0.05,7656
0.02,643.6468749999999,24.0,0.00041453412268310785,1089,6.030866622924805,418560,54,0.05,7662
0.02,582.954375,24.0,1.0240632946079131e-05,1090,244.12551879882812,418944,54,0.05,7670
0.02,644.6600000000001,24.0,0.0007712490041740239,1091,3.241495132446289,419328,54,0.05,7676
0.02,645.181875,24.0,0.0010178887750953436,1092,2.456063747406006,419712,54,0.05,7683
0.02,645.69325,24.0,0.003361878916621208,1093,0.7436316609382629,420096,54,0.05,7691
0.02,644.49875,24.0,0.0007857215823605657,1094,3.181788206100464,420480,54,0.05,7698
0.02,644.27,24.0,0.0006290883175097406,1095,3.9740045070648193,420864,54,0.05,7705
0.02,645.5793749999999,24.0,0.0023779841139912605,1096,1.0513105392456055,421248,54,0.05,7712
0.02,587.318125,24.0,1.0853692401724402e-05,1097,230.3363494873047,421632,54,0.05,7719
0.02,644.8768749999999,24.0,0.0007591886096633971,1098,3.2929892539978027,422016,54,0.05,7726
0.02,645.65875,24.0,0.0018480533035472035,1099,1.352774739265442,422400,54,0.05,7733
0.02,645.110625,24.0,0.0008471991750411689,1100,2.950899600982666,422784,54,0.05,7740
0.02,645.8981249999999,24.0,0.007656485307961702,1101,0.3265204429626465,423168,54,0.05,7747
0.02,642.9278125,24.0,0.00027379897073842585,1102,9.130786895751953,423552,54,0.05,7754
0.02,644.9749999999999,24.0,0.002226862357929349,1103,1.1226556301116943,423936,54,0.05,7761
0.02,644.8512499999999,24.0,0.000750028237234801,1104,3.333207368850708,424320,54,0.05,7768
0.02,645.4137499999999,24.0,0.0023633441887795925,1105,1.0578229427337646,424704,54,0.05,7775
0.02,644.83375,24.0,0.00091593834804371,1106,2.729440927505493,425088,54,0.05,7783
0.02,645.46125,24.0,0.0011596613330766559,1107,2.15580153465271,425472,54,0.05,7790
0.02,645.5134375,24.0,0.0021632870193570852,1108,1.1556487083435059,425856,54,0.05,7797
0.02,645.84125,24.0,0.006766962818801403,1109,0.36944183707237244,426240,54,0.05,7804
0.02,645.44,24.0,0.0011194887338206172,1110,2.2331621646881104,426624,54,0.05,7811
0.02,645.06125,24.0,0.0008087952737696469,1111,3.0910167694091797,427008,54,0.05,7818
0.02,597.3675,24.0,1.3208178643253632e-05,1112,189.27667236328125,427392,54,0.05,7825
0.02,646.051125,24.0,0.5553640127182007,1113,0.004501427058130503,427776,54,0.05,7832
0.02,644.4168749999999,24.0,0.0006740115932188928,1114,3.709134578704834,428160,54,0.05,7839
0.02,598.433125,24.0,1.3250496522232424e-05,1115,188.6721649169922,428544,54,0.05,7845
0.02,644.8699999999999,24.0,0.0006389440968632698,1116,3.9127047061920166,428928,54,0.05,7852
0.02,645.3618749999999,24.0,0.00240287184715271,1117,1.040421485900879,429312,54,0.05,7859
0.02,645.60125,24.0,0.0018491095397621393,1118,1.3520020246505737,429696,54,0.05,7867
0.02,645.0956249999999,24.0,0.0011448620352894068,1119,2.183668851852417,430080,54,0.05,7874
0.02,645.830625,24.0,0.0037464408669620752,1120,0.6672998666763306,430464,54,0.05,7881
0.02,644.5625,24.0,0.0006254602922126651,1121,3.997056245803833,430848,54,0.05,7888
0.02,645.595,24.0,0.0015463900053873658,1122,1.6166683435440063,431232,54,0.05,7895
0.02,646.05,24.0,20000.0,1123,0.0,431616,54,0.05,7902
0.02,646.05,24.0,20000.0,1124,0.0,432000,54,0.05,7909
0.02,590.7831249999999,24.0,1.1415217159083113e-05,1125,219.0059051513672,432384,54,0.05,7916
0.02,645.8387499999999,24.0,0.003753504017367959,1126,0.6660441756248474,432768,54,0.05,7923
0.02,600.7537499999999,24.0,1.3814308658766095e-05,1127,180.97177124023438,433152,54,0.05,7930
0.02,645.944375,24.0,0.008774805814027786,1128,0.28490644693374634,433536,54,0.05,7937
0.02,644.23375,24.0,0.0006244739633984864,1129,4.003369331359863,433920,54,0.05,7944
0.02,644.07125,24.0,0.0007348758517764509,1130,3.401934862136841,434304,54,0.05,7951
0.02,551.985,24.0,9.743621376401279e-06,1131,256.5780944824219,434688,54,0.05,7958
0.02,601.8475,24.0,1.462705677113263e-05,1132,170.9161376953125,435072,54,0.05,7965
0.02,645.9437499999999,24.0,0.008599936962127686,1133,0.29069969058036804,435456,54,0.05,7972
0.02,645.829375,24.0,0.003787491237744689,1134,0.6600673794746399,435840,54,0.05,7979
0.02,487.164375,24.0,5.815687927679392e-06,1135,429.8717346191406,436224,54,0.05,7986
0.02,644.67625,24.0,0.0007178306696005166,1136,3.482715368270874,436608,54,0.05,7993
0.02,567.17625,24.0,8.116286153381225e-06,1137,308.02264404296875,436992,54,0.05,8000
0.02,645.009375,24.0,0.0011888769222423434,1138,2.1028246879577637,437376,54,0.05,8007
0.02,645.3243749999999,24.0,0.001368941506370902,1139,1.826228380203247,437760,54,0.05,8014
0.02,645.8456249999999,24.0,0.006921350955963135,1140,0.36120104789733887,438144,54,0.05,8021
0.02,645.0384375,24.0,0.001005051308311522,1141,2.4874351024627686,438528,54,0.05,8028
0.02,646.048125,24.0,0.3336796164512634,1142,0.007492091506719589,438912,54,0.05,8036
0.02,645.836875,24.0,0.0037735437508672476,1143,0.6625071167945862,439296,54,0.05,8043
0.02,644.86875,24.0,0.0009071339736692607,1144,2.755932331085205,439680,54,0.05,8050
0.02,645.8362500000001,24.0,0.0037593834567815065,1145,0.6650025248527527,440064,54,0.05,8057
0.02,644.2655,24.0,0.0008229935192503035,1146,3.0376906394958496,440448,54,0.05,8064
0.02,567.29625,24.0,7.936129804875236e-06,1147,315.0150146484375,440832,54,0.05,8071
0.02,645.6168749999999,24.0,0.0022143402602523565,1148,1.1290043592453003,441216,54,0.05,8078
0.02,646.048125,24.0,0.3336796164512634,1149,0.007492091506719589,441600,54,0.05,8085
0.02,645.4384375,24.0,0.0011190876830369234,1150,2.233962297439575,441984,54,0.05,8092
0.02,644.5374999999999,24.0,0.0007968285353854299,1151,3.137437582015991,442368,54,0.05,8099
0.02,644.3037499999999,24.0,0.0006430104840546846,1152,3.887960910797119,442752,54,0.05,8106
0.02,645.9437499999999,24.0,0.005882308818399906,1153,0.4250030517578125,443136,54,0.05,8113
0.02,645.2781249999999,24.0,0.0009370060288347304,1154,2.66807222366333,443520,54,0.05,8120
0.02,645.72875,24.0,0.0028479488100856543,1155,0.877824604511261,443904,54,0.05,8127
0.02,602.585,24.0,1.4434265722229611e-05,1156,173.198974609375,444288,54,0.05,8134
0.02,644.86625,24.0,0.0008508870378136635,1157,2.938109874725342,444672,54,0.05,8141
0.02,644.8625,24.0,0.0011305523803457618,1158,2.211308240890503,445056,54,0.05,8148
0.02,644.3418750000001,24.0,0.000900782470125705,1159,2.775364637374878,445440,54,0.05,8155
0.02,645.83375,24.0,0.00423082709312439,1160,0.5909008383750916,445824,54,0.05,8162
0.02,568.1112499999999,24.0,8.036699910007883e-06,1161,311.0729675292969,446208,54,0.05,8169
0.02,593.32625,24.0,1.1930233995371964e-05,1162,209.5516357421875,446592,54,0.05,8176
0.02,645.263125,24.0,0.001068091718479991,1163,2.340622663497925,446976,54,0.05,8182
0.02,645.618125,24.0,0.0024265109095722437,1164,1.0302857160568237,447360,54,0.05,8189
0.02,645.31375,24.0,0.00108355563133955,1165,2.307218551635742,447744,54,0.05,8196
0.02,645.999375,24.0,0.012345707975327969,1166,0.2024993896484375,448128,54,0.05,8203
0.02,645.78,24.0,0.0036810862366110086,1167,0.6791472434997559,448512,54,0.05,8210
0.02,645.13375,24.0,0.0007262470317073166,1168,3.442354440689087,448896,54,0.05,8217
0.02,644.7793750000001,24.0,0.0010198430391028523,1169,2.451357364654541,449280,54,0.05,8224
0.02,645.8387499999999,24.0,0.0037841133307665586,1170,0.6606565713882446,449664,54,0.05,8231
0.02,646.032125,24.0,0.03910247981548309,1171,0.06393443793058395,450048,54,0.05,8239
0.02,645.836875,24.0,0.006605683825910091,1172,0.3784618079662323,450432,54,0.05,8246
0.02,645.778125,24.0,0.003323853947222233,1173,0.7521388530731201,450816,54,0.05,8253
0.02,645.9975,24.0,0.01236776914447546,1174,0.20213818550109863,451200,54,0.05,8260
0.02,645.31375,24.0,0.001064357697032392,1175,2.348834276199341,451584,54,0.05,8266
0.02,644.5706250000001,24.0,0.0006578084430657327,1176,3.8004980087280273,451968,54,0.05,8273
0.02,493.16999999999996,24.0,4.1356292967975605e-06,1177,604.5029296875,452352,54,0.05,8281
0.02,391.04125,24.0,5.477129434439121e-06,1178,456.4434814453125,452736,54,0.05,8288
0.02,644.495,24.0,0.0011672015534713864,1179,2.1418747901916504,453120,54,0.05,8294
0.02,645.0228125,24.0,0.0010610447498038411,1180,2.356168031692505,453504,54,0.05,8301
0.02,643.8725,24.0,0.0008027871372178197,1181,3.114150047302246,453888,54,0.05,8308
0.02,645.5181249999999,24.0,0.0028542475774884224,1182,0.8758874535560608,454272,54,0.05,8316
0.02,643.2506249999999,24.0,0.0005387947312556207,1183,4.63998556137085,454656,54,0.05,8323
0.02,645.674375,24.0,0.0028503250796347857,1184,0.8770927786827087,455040,54,0.05,8330
0.02,645.383125,24.0,0.0011115492088720202,1185,2.249112844467163,455424,54,0.05,8337
0.02,645.7125,24.0,0.00185186427552253,1186,1.3499908447265625,455808,54,0.05,8344
0.02,590.9,24.0,1.1593887393246405e-05,1187,215.630859375,456192,54,0.05,8351
0.02,620.5631249999999,24.0,2.5682080377009697e-05,1188,97.34413146972656,456576,54,0.05,8358
0.02,294.233125,24.0,1.7814465991250472e-06,1189,1403.3538818359375,456960,54,0.05,8365
0.02,644.9793749999999,24.0,0.0007726926123723388,1190,3.235438823699951,457344,54,0.05,8372
0.02,644.96,24.0,0.0007776118000037968,1191,3.2149715423583984,457728,54,0.05,8379
0.02,644.8418750000001,24.0,0.0010805923957377672,1192,2.3135454654693604,458112,54,0.05,8386
0.02,644.87875,24.0,0.001155212172307074,1193,2.164104461669922,458496,54,0.05,8393
